,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,ic_est
2026-02-13 00:00:00+00:00,0.000253094,1.45137,0.0929754,0.0129636,0.00294744,0.426061,0.000136342,6.91338e-05,2.23761e-05,-0.000222287,0.000704205,0.00219867,-0.00149447,12.7917,0.0154052
2026-02-14 00:00:00+00:00,-0.00141327,1.44932,0.168662,0.0184418,0.00161294,0.566248,0.000181194,6.74422e-05,2.78274e-05,-0.000484027,-0.0006513,0.00141956,-0.00207086,12.4792,0.0188882
2026-02-15 00:00:00+00:00,0.00180801,1.45194,0.225889,0.0290988,0.00144713,0.543083,0.000173797,8.8099e-05,2.23027e-05,-0.000730359,0.00282356,-0.0026594,0.00548296,14,0.0214609
2026-02-16 00:00:00+00:00,-0.00259331,1.44818,0.20249,0.0161128,-0.00248763,0.403757,0.000129189,3.85506e-05,2.44198e-05,-0.00039871,-0.00199874,0.000164756,-0.0021635,11.625,0.0217391
2026-02-17 00:00:00+00:00,-0.00204307,1.44522,0.120265,-0.000141249,-0.00433715,0.287262,9.19214e-05,4.18677e-05,1.75374e-05,-0.000418303,-0.00147351,-0.00116208,-0.000311434,8.72917,0.0173475
2026-02-18 00:00:00+00:00,-0.00269645,1.44132,0.143603,-0.00083721,-0.000896393,0.246906,7.90002e-05,7.23987e-05,1.54195e-05,-0.000475073,-0.00205435,-0.00147376,-0.000580593,7.85417,0.0200682
2026-02-19 00:00:00+00:00,-0.00575882,1.43302,0.184268,-0.00412479,-0.00515556,0.358712,0.000114772,9.53618e-05,2.17699e-05,-0.000891113,-0.00464287,0.000835122,-0.005478,11.0833,0.0231069
2026-02-20 00:00:00+00:00,-0.00348886,1.42802,0.127234,-0.00444846,-0.00559258,0.337599,0.000108016,6.67202e-05,1.79718e-05,-0.000980327,-0.00231355,0.00139222,-0.00370577,10.9792,0.0215126
2026-02-21 00:00:00+00:00,-1.61245e-05,1.428,0.0930134,-0.00153969,-0.00487968,0.297498,9.51998e-05,5.49006e-05,1.48391e-05,-0.000518145,0.000668397,0.000147854,0.000520543,9.72917,0.0192176
2026-02-22 00:00:00+00:00,-0.00120841,1.42627,0.13909,0.00376669,-0.00797359,0.323223,0.00010343,6.98934e-05,1.48517e-05,-0.000494149,-0.000525035,-0.000421807,-0.000103228,9.5625,0.0224366
2026-02-23 00:00:00+00:00,-0.00858356,1.41403,0.081622,0.00358549,-0.00173219,0.420622,0.000134574,8.15614e-05,3.54426e-05,-0.00014057,-0.0082246,-0.00215535,-0.00606925,9.375,0.0177375
2026-02-24 00:00:00+00:00,0.00156205,1.41624,0.0174923,0.00205394,-0.00378516,0.151241,4.83988e-05,1.7575e-05,2.02582e-05,-0.000155895,0.00180423,-0.000349572,0.0021538,4.875,0.00932034
2026-02-25 00:00:00+00:00,0.000838609,1.41743,0.0225051,0.00992457,0.000468362,0.161883,5.18038e-05,9.87008e-06,2.66291e-05,-7.92289e-05,0.00100625,0.000363661,0.000642591,4.39583,0.00924538
2026-02-26 00:00:00+00:00,0.000213389,1.41773,0.0874624,0.0287532,-0.00108806,0.339694,0.000108702,2.19665e-05,3.88116e-05,-0.000263028,0.000649585,-0.000723449,0.00137303,9.75,0.0160414
2026-02-27 00:00:00+00:00,-3.69776e-05,1.41768,0.071384,0.0224503,-0.00438707,0.478107,0.000152992,2.69428e-05,4.98901e-05,-0.000104942,0.000298639,-0.00122789,0.00152653,12.625,0.0154137
2026-02-28 00:00:00+00:00,-0.00152548,1.41552,0.0492092,0.0150259,0.000685484,0.232425,7.43721e-05,9.29651e-06,2.48542e-05,4.23493e-05,-0.0014588,-0.000150885,-0.00130792,8.5,0.0130393
2026-03-01 00:00:00+00:00,-0.000651344,1.41459,0.0347575,0.00844705,0.00105163,0.185313,5.92995e-05,8.63595e-06,1.39018e-05,1.35238e-05,-0.000582751,-0.000380347,-0.000202404,6.79167,0.0115762
2026-03-02 00:00:00+00:00,-0.00157381,1.41237,0.0278911,0.00360445,-4.97532e-05,0.259851,8.315e-05,1.08215e-05,3.01423e-05,-1.77492e-05,-0.00143252,0.000567643,-0.00200016,7.22917,0.0102716
