,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,n_positions,ic_est
2024-10-05 00:00:00+00:00,0.00127429,1.22004,0.329295,0.0724504,0.0025165,0,0,0,0,-7.35307e-06,0.00128151,23,0.000351369
2024-10-06 00:00:00+00:00,-0.00225319,1.21729,0.331428,0.0726312,-0.000373846,0,0,0,0,4.42885e-06,-0.00225916,23,0.00116717
2024-10-07 00:00:00+00:00,-0.000726237,1.21641,0.272647,0.0885376,0.014271,0.0755148,2.41673e-05,1.49599e-05,3.74535e-06,1.29842e-05,-0.000694766,21,0
2024-10-08 00:00:00+00:00,0.00264158,1.21962,0.259527,0.0818445,0.0149257,0,0,0,0,-7.71729e-07,0.00263962,21,0.000164243
2024-10-09 00:00:00+00:00,-0.00111245,1.21827,0.256559,0.082459,0.0142022,0.00204528,6.54437e-07,8.18046e-08,1.02171e-07,1.58778e-05,-0.00112647,21,0.00174381
2024-10-10 00:00:00+00:00,-0.000600341,1.21754,0.252449,0.0797957,0.0122228,0,0,0,0,3.83152e-06,-0.000602503,21,0.00269708
2024-10-11 00:00:00+00:00,-3.91451e-05,1.21749,0.258567,0.079305,0.0110887,0,0,0,0,1.80742e-05,-5.6289e-05,21,0.000605492
2024-10-12 00:00:00+00:00,-0.00115139,1.21609,0.266591,0.0783639,0.00826794,0,0,0,0,2.31772e-05,-0.00117433,21,2.54556e-05
2024-10-13 00:00:00+00:00,-0.000347075,1.21566,0.26668,0.0780183,0.00774323,0,0,0,0,3.04949e-05,-0.000376829,21,0.000283665
2024-10-14 00:00:00+00:00,0.00202395,1.21812,0.277684,0.0785289,0.00787377,0,0,0,0,-0.000179825,0.00220455,21,0.000434139
2024-10-15 00:00:00+00:00,0.00536795,1.22466,0.268445,0.0723576,0.00588148,0.0232408,7.43954e-06,1.28025e-06,1.33229e-07,-4.91549e-05,0.00541535,21,0.000704797
2024-10-16 00:00:00+00:00,0.00180259,1.22687,0.252789,0.0632468,0.00243303,0.00212512,6.79661e-07,8.49576e-08,9.30666e-08,-4.96035e-06,0.0018088,21,0.00400148
2024-10-17 00:00:00+00:00,0.000836603,1.2279,0.249735,0.0647775,0.00224562,0.00210118,6.72624e-07,8.40779e-08,2.76699e-07,1.96435e-07,0.000838423,21,0.00629041
2024-10-18 00:00:00+00:00,-0.00221124,1.22518,0.252583,0.0651614,0.000272907,0.00281529,9.00852e-07,1.12607e-07,1.31105e-07,3.14036e-05,-0.00224249,21,0.00867461
