,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,stops,ic_est
2023-11-08 00:00:00+00:00,0.00131732,1.01471,0.0674119,0.0193676,0.020996,0.00451305,2.25616e-06,1.5909e-06,5.791e-07,5.99402e-05,0.00126123,0.00180366,-0.000542434,10.7917,2,0
2023-11-09 00:00:00+00:00,-0.000568896,1.01413,0.0694835,0.0189706,0.0192935,0.00731355,2.33894e-06,2.92368e-07,3.84765e-07,4.70512e-05,-0.000611398,-0.000591433,-1.99649e-05,10.9583,0,0
2023-11-10 00:00:00+00:00,-0.000278097,1.01385,0.0691,0.0174502,0.017559,0.0109666,3.99389e-06,1.77759e-06,5.53122e-07,2.57394e-06,-0.000273844,0.00115993,-0.00143377,11,1,0
2023-11-11 00:00:00+00:00,0.000900137,1.01476,0.0607446,0.00843904,0.0081193,0.0118963,3.80829e-06,4.76036e-07,3.30174e-07,-1.26585e-05,0.000918036,0.00090567,1.23665e-05,11,0,0
2023-11-12 00:00:00+00:00,7.90311e-05,1.01484,0.055553,0.00599432,0.00518489,0,0,0,0,1.01805e-07,7.90766e-05,0.000303074,-0.000223997,11,0,0
2023-11-13 00:00:00+00:00,-0.00159105,1.01323,0.0524381,0.0088293,0.00847688,0.010642,4.92205e-06,9.31475e-07,1.31335e-06,-1.12741e-05,-0.00157328,-0.00122117,-0.000352108,10.8125,1,0
2023-11-14 00:00:00+00:00,0.000228569,1.01346,0.0470717,0.00922606,0.0091842,0.00211661,6.77381e-07,8.46727e-08,8.55806e-08,-5.56919e-06,0.000235171,-0.000398901,0.000634072,11,0,0
2023-11-15 00:00:00+00:00,0.000154195,1.01362,0.0473674,0.00846572,0.00841834,0.00206754,6.61617e-07,8.27021e-08,1.28861e-07,-6.69823e-06,0.000161854,0.00133937,-0.00117752,11,0,0
2023-11-16 00:00:00+00:00,0.00145266,1.01509,0.0544835,0.00860165,0.00608801,0.0233775,7.48384e-06,5.30512e-06,5.36801e-07,-9.05667e-06,0.00147511,6.70946e-05,0.00140801,11.625,0,0
2023-11-17 00:00:00+00:00,0.00100409,1.01611,0.0512817,0.00568749,0.00222511,0.00404937,1.29627e-06,1.88086e-06,1.66478e-07,-2.09279e-07,0.00100743,0.0010447,-3.72719e-05,12,0,0
