instId,instFamily,listTime,ctVal,lotSz,minSz,tickSz,lever,last,ct_usd,min_usd,lot_usd,vol24h_usd,spr_bp,cost50_bp,cost250_bp,cost1000_bp,cost2500_bp,cost10000_bp,mmr1,tier1_max_usd,sym,adv,rank,bucket
CVX-USDT-SWAP,CVX-USDT,1719303900750,1.0,1.0,1.0,0.001,10.0,2.096,2.096,2.096,2.096,165340.864,21.52485806971585,9.555661729575004,10.5229455493977,13.79756145757638,20.389201649193,42.89237793115408,0.05,5868.8,CVXUSDT,3147001.3286499996,183.0,"(150, 200]"
DASH-USDT-SWAP,DASH-USDT,1762398000994,0.01,1.0,1.0,0.01,50.0,63.64,0.6364,0.6364,0.6364,38550291.475200005,1.5723278311688755,1.5870069098661288,2.202878752899373,3.0322133243282368,4.731935970415102,8.983026802318882,0.01,20364.8,DASHUSDT,115386021.71709566,26.0,"(0, 30]"
DOOD-USDT-SWAP,DOOD-USDT,1747051200521,1000.0,1.0,1.0,1e-06,20.0,0.001869,1.869,1.869,1.869,419198.01,10.718116690192982,5.2882072977272765,6.831389743648941,10.88517929791144,13.748728216685937,21.284930205285324,0.02,6541.5,DOODUSDT,10704947.882650072,108.0,"(100, 150]"
DOS-USDT-SWAP,DOS-USDT,1786363200000,10.0,1.0,1.0,0.0001,20.0,0.2244,2.244,2.244,2.244,1917545.124,4.4652824291143896,2.2256843979523437,5.017234617947231,8.568999391740938,12.551725797935733,22.62550877250358,0.02,15707.999999999998,DOSUSDT,10833646.736036666,107.0,"(100, 150]"
DOT-USDT-SWAP,DOT-USDT,1598350371000,1.0,1.0,1.0,0.0001,50.0,1.1591,1.1591,1.1591,1.1591,22132598.3831,0.8634461739711428,0.4313505585995525,0.9860991339066816,1.73663279097791,2.706556697690265,5.780304206294273,0.01,20863.8,DOTUSDT,68325430.73883776,37.0,"(30, 60]"
DYDX-USDT-SWAP,DYDX-USDT,1631117510421,1.0,1.0,1.0,1e-05,20.0,0.1335,0.1335,0.1335,0.1335,1821681.3255,5.257636018833582,3.176382607723016,3.973422605590416,7.20672486337226,10.136525197416146,17.86784392496965,0.02,13350.0,DYDXUSDT,4635853.8410640005,153.0,"(150, 200]"
EDEN-USDT-SWAP,EDEN-USDT,1759231801710,1.0,1.0,1.0,1e-05,20.0,0.06304,0.06304,0.06304,0.06304,3620947.75168,4.763797078735597,3.495513698696384,5.66235166218787,8.330093000797344,11.476656359003524,26.77869692219448,0.02,13868.8,EDENUSDT,13449311.055927334,93.0,"(60, 100]"
EDGE-USDT-SWAP,EDGE-USDT,1775050200000,10.0,1.0,1.0,0.0001,20.0,0.5619,5.619,5.619,5.619,3390616.9799999995,5.364812056691779,2.9630624442716917,4.114029324687185,5.261098437340239,7.407424638808946,14.022775260548736,0.02,8428.5,EDGEUSDT,16968348.0832,82.0,"(60, 100]"
EGLD-USDT-SWAP,EGLD-USDT,1608620400000,0.1,1.0,1.0,0.001,20.0,4.339,0.4339,0.4339,0.4339,2251360.0079,2.3078706044124013,3.440660205452084,3.763343536584696,6.547070231324725,9.611912657864764,17.059108354191554,0.02,10847.500000000002,EGLDUSDT,14706648.370943334,87.0,"(60, 100]"
EIGEN-USDT-SWAP,EIGEN-USDT,1727764200682,1.0,1.0,1.0,0.0001,20.0,0.2403,0.2403,0.2403,0.2403,4658901.5565,4.170143416500832,2.082032063292494,2.842115843978976,5.395057149997218,7.84833485500569,13.602801132636122,0.02,19704.6,EIGENUSDT,12570048.425847001,101.0,"(100, 150]"
ENA-USDT-SWAP,ENA-USDT,1758094200364,10.0,1.0,1.0,1e-05,50.0,0.22635,2.2635,2.2635,2.2635,90402558.0165,0.4443753229052268,0.4633640293100205,0.9278482053581838,1.9890300449637577,2.9591519142807554,6.271851665370365,0.01,45270.0,ENAUSDT,353509457.0388783,10.0,"(0, 30]"
ENJ-USDT-SWAP,ENJ-USDT,1709288701407,10.0,1.0,1.0,1e-05,10.0,0.02809,0.2809,0.2809,0.2809,302624.2442,10.697093956142716,7.114905727498844,9.520084243182511,12.40122418367018,17.401502994661143,36.262479229748905,0.05,7022.5,ENJUSDT,2991580.121622333,189.0,"(150, 200]"
ENS-USDT-SWAP,ENS-USDT,1636623946265,0.1,1.0,1.0,0.001,20.0,7.085,0.7085,0.7085,0.7085,3930576.624,3.531626751754754,2.825257804775494,3.82242141803768,6.402221961054333,8.011939740067419,12.876448939367346,0.02,22672.0,ENSUSDT,11446089.171563335,104.0,"(100, 150]"
ENSO-USDT-SWAP,ENSO-USDT,1761732001294,1.0,1.0,1.0,0.0001,50.0,1.0293,1.0293,1.0293,1.0293,1050936.9153,7.776431836693263,5.333443096693369,6.640651124311114,9.704328947873764,11.559274277759268,17.86663062365468,0.01,2264.46,ENSOUSDT,5939461.293441667,136.0,"(100, 150]"
ESP-USDT-SWAP,ESP-USDT,1770739200000,100.0,1.0,1.0,1e-05,20.0,0.09749,9.749,9.749,9.749,844585.117,7.181697404849672,4.642175447490682,5.758918256649759,9.135581535437144,12.525984708068872,22.307777908019965,0.02,9748.999999999998,ESPUSDT,6056805.561998,134.0,"(100, 150]"
ETC-USDT-SWAP,ETC-USDT,1573557408000,10.0,0.01,0.01,0.001,50.0,9.407,94.07,0.9407,0.9407,78722311.11469999,1.064339323428905,0.5314343412882172,1.4193099504355988,3.143267790872706,4.439739619298555,7.401760459113671,0.01,20695.4,ETCUSDT,33756951.18109933,54.0,"(30, 60]"
ETHW-USDT-SWAP,ETHW-USDT,1663311331635,0.1,1.0,1.0,0.0001,10.0,0.3013,0.03013,0.03013,0.03013,706437.9229,8.309236602418295,4.542332171247332,6.373681407771947,10.785038024204718,18.50018260156405,40.15785202591937,0.05,9039.000000000002,ETHWUSDT,774110.0209666666,257.0,"(200, 300]"
ETHFI-USDT-SWAP,ETHFI-USDT,1710764700945,1.0,1.0,1.0,0.0001,20.0,0.6813,0.6813,0.6813,0.6813,8028295.4457,2.940528603411796,0.7348078477481534,1.5385795438360717,3.296474888567213,5.133872343908719,9.16795083704569,0.02,51097.5,ETHFIUSDT,37712526.45677633,47.0,"(30, 60]"
F-USDT-SWAP,F-USDT,1761379201201,100.0,1.0,1.0,1e-06,20.0,0.003785,0.3785,0.3785,0.3785,1336429.753,5.286809779941388,4.792327564383525,5.989057653559282,8.643416367490332,10.220660136628368,17.421996225283067,0.02,5677.5,FUSDT,9154542.822803933,116.0,"(100, 150]"
FARTCOIN-USDT-SWAP,FARTCOIN-USDT,1734685200393,1.0,1.0,1.0,0.0001,20.0,0.1857,0.1857,0.1857,0.1857,6179963.2245000005,5.392289026691237,4.222912612672491,5.151403505160301,6.291622285183873,7.362013857256655,9.140428576368542,0.02,59424.0,FARTCOINUSDT,44124670.24886566,44.0,"(30, 60]"
FET-USDT-SWAP,FET-USDT,1788579000000,10.0,1.0,1.0,0.0001,20.0,0.2299,2.299,2.299,2.299,7421588.119,8.695652173913293,4.3591979075852105,4.359197907584655,6.923403730846878,8.000400225855465,10.94989936568924,0.02,16552.8,FETUSDT,37003963.426690005,49.0,"(30, 60]"
FIL-USDT-SWAP,FIL-USDT,1565431971000,0.1,1.0,1.0,0.0001,50.0,0.9932,0.09932,0.09932,0.09932,84974197.64756,1.0069986507631563,0.8676917322436584,0.9797048980941804,1.0794405281872033,1.5267913030669875,3.157286205361931,0.01,47673.600000000006,FILUSDT,124272090.74051312,23.0,"(0, 30]"
FLOKI-USDT-SWAP,FLOKI-USDT,1676876100607,100000.0,1.0,1.0,1e-08,20.0,2.85e-05,2.85,2.85,2.85,1903811.4,3.5217467864054277,1.7534630896021142,2.840353266855833,5.084541134052767,7.651669749014767,12.094447977530344,0.02,34200.0,1000FLOKIUSDT,7597530.460681667,126.0,"(100, 150]"
FLOW-USDT-SWAP,FLOW-USDT,1699350900756,10.0,1.0,1.0,1e-05,10.0,0.032,0.32,0.32,0.32,1121268.48,3.132341425216308,4.67945718296725,6.075358301276812,9.19235878768687,13.023153876984829,27.79239226692154,0.05,5760.0,FLOWUSDT,1606638.5507914333,242.0,"(200, 300]"
FLOCK-USDT-SWAP,FLOCK-USDT,1789207200000,100.0,1.0,1.0,1e-05,20.0,0.07044,7.0440000000000005,7.0440000000000005,7.0440000000000005,18697185.048,5.685050160305902,4.995361450082503,5.94227689744431,7.612887018851877,9.013542911621151,17.23269067491373,0.02,28176.000000000004,FLOCKUSDT,52118913.135078326,40.0,"(30, 60]"
FOGO-USDT-SWAP,FOGO-USDT,1768059900000,10.0,1.0,1.0,1e-06,10.0,0.006395,0.0639499999999999,0.0639499999999999,0.0639499999999999,968298.98895,5.482273974681854,2.331537711172671,4.633831262851884,10.223284066891436,12.343869411449717,22.05032770264237,0.02,3964.9,FOGOUSDT,2152767.4288864336,217.0,"(200, 300]"
GALA-USDT-SWAP,GALA-USDT,1632477789599,10.0,1.0,1.0,1e-06,50.0,0.002009,0.02009,0.02009,0.02009,2680435.36348,4.981321285856482,2.4894199651481763,2.622489415521345,6.220375507779985,8.179662042002711,12.768304689381726,0.01,6027.0,GALAUSDT,13594340.112466699,92.0,"(60, 100]"
GAS-USDT-SWAP,GAS-USDT,1698141300695,1.0,1.0,1.0,0.0001,20.0,1.4481,1.4481,1.4481,1.4481,387220.4919,11.083402604598392,9.671179883944948,9.671179883946056,10.624068259201811,11.933262735937532,20.96599591213888,0.02,10860.75,GASUSDT,3705832.60092,173.0,"(150, 200]"
GIGGLE-USDT-SWAP,GIGGLE-USDT,1761375601708,0.01,1.0,1.0,0.01,50.0,40.95,0.4095,0.4095,0.4095,7949085.8265,4.894762897194001,3.159235186507292,4.31137660813985,6.667940572001596,8.5320280444795,14.302041157709944,0.01,4095.000000000001,GIGGLEUSDT,19612033.256049998,77.0,"(60, 100]"
GLM-USDT-SWAP,GLM-USDT,1715329501418,10.0,1.0,1.0,1e-05,20.0,0.12627,1.2627,1.2627,1.2627,280150.1982,9.9195935514845,6.518418897108469,8.161331702115081,9.43282290698788,13.098314921150545,24.153503168962143,0.02,6566.04,GLMUSDT,2543186.001735334,204.0,"(200, 300]"
GMT-USDT-SWAP,GMT-USDT,1648803369890,1.0,1.0,1.0,1e-06,20.0,0.008673,0.008673,0.008673,0.008673,512701.029876,5.762361812602576,5.659479566807457,7.77670855055701,13.465335408062716,18.84257572941528,38.08765806900483,0.02,13009.5,GMTUSDT,2547095.1909684665,203.0,"(200, 300]"
GMX-USDT-SWAP,GMX-USDT,1675321542847,0.1,1.0,1.0,0.001,20.0,8.1,0.81,0.81,0.81,259157.88,8.03029674115359,5.092695564638539,7.703206266128637,11.349406130642947,14.7150829992021,30.16447894091001,0.02,5508.0,GMXUSDT,1885704.4526783333,225.0,"(200, 300]"
GPS-USDT-SWAP,GPS-USDT,1741089600468,10.0,1.0,1.0,1e-06,20.0,0.011472,0.1147199999999999,0.1147199999999999,0.1147199999999999,1334583.41856,4.362814717357313,3.588044370885779,5.622459629383569,11.99029015018005,17.173208674529093,27.93800592915008,0.02,9751.2,GPSUSDT,10975395.1540132,105.0,"(100, 150]"
GRASS-USDT-SWAP,GRASS-USDT,1730125800597,1.0,1.0,1.0,0.0001,20.0,0.4423,0.4423,0.4423,0.4423,5063831.6626,4.520285297482307,3.2060489297008887,3.9302948312042174,6.123154042405044,9.809396382823298,17.52750872943354,0.02,44230.0,GRASSUSDT,8675133.298797,118.0,"(100, 150]"
GRT-USDT-SWAP,GRT-USDT,1608458400000,10.0,1.0,1.0,1e-05,20.0,0.0263,0.263,0.263,0.263,1187399.501,3.818982560186102,2.811016802605759,6.180529746432351,12.4643830961213,17.896218943299623,34.574442955621066,0.02,5786.0,GRTUSDT,5086296.765922,147.0,"(100, 150]"
GRVT-USDT-SWAP,GRVT-USDT,1785423600000,10.0,1.0,1.0,1e-05,20.0,0.204,2.04,2.04,2.04,4418984.76,5.8767367454628925,5.033683818143064,6.33793956109463,7.739417610304611,10.687086182890049,23.281285738901424,0.02,9180.0,GRVTUSDT,7617777.939393332,125.0,"(100, 150]"
H-USDT-SWAP,H-USDT,1751522400413,100.0,0.1,0.1,1e-05,10.0,0.06624,6.624,0.6624,0.6624,19820794.4928,3.036053148420405,1.4948117052182577,1.510808146463205,3.7458275442309175,7.445457789798104,15.983731544168544,0.02,3974.4,HUSDT,5554598.404134,142.0,"(100, 150]"
HBAR-USDT-SWAP,HBAR-USDT,1692165300823,100.0,0.1,0.1,1e-05,50.0,0.09325,9.325,0.9325,0.9325,14162590.8625,1.075384602285157,1.508468034488453,1.8527232008686,3.163292213453905,4.1133546883964645,6.0768373025416045,0.01,23312.5,HBARUSDT,34477718.54372567,53.0,"(30, 60]"
HMSTR-USDT-SWAP,HMSTR-USDT,1727353800176,100.0,1.0,1.0,1e-07,10.0,0.0001784,0.01784,0.01784,0.01784,814217.36808,5.613247263542096,5.595970900951208,5.595970900951208,6.436481841544106,9.377836264538589,24.028427964055687,0.05,9812.000000000002,HMSTRUSDT,2074115.87387413,218.0,"(200, 300]"
HOME-USDT-SWAP,HOME-USDT,1749809700256,100.0,1.0,1.0,1e-06,20.0,0.006326,0.6326,0.6326,0.6326,2625345.0362,1.5844094511663869,1.6266815391013931,3.957478835551198,7.205219232422899,9.147861671138791,20.12473392365932,0.02,22141.0,HOMEUSDT,8217442.587490667,122.0,"(100, 150]"
HUMA-USDT-SWAP,HUMA-USDT,1748266200433,100.0,1.0,1.0,1e-05,20.0,0.02575,2.575,2.575,2.575,2513993.1,7.789693151319668,3.472016527157895,3.828661807192546,7.360834867186639,11.817227875414172,26.67196402601824,0.02,14162.499999999998,HUMAUSDT,5937781.458331034,137.0,"(100, 150]"
HYPE-USDT-SWAP,HYPE-USDT,1740121200506,0.1,1.0,1.0,0.001,50.0,92.459,9.2459,9.2459,9.2459,358448915.9862,0.1084316853889666,0.0540695442485805,0.0540695442485805,0.0540695442485805,0.0540695442485805,0.3683808577920056,0.01,166426.2,HYPEUSDT,817841201.8847737,6.0,"(0, 30]"
ICP-USDT-SWAP,ICP-USDT,1620982800000,0.01,1.0,1.0,0.001,50.0,3.093,0.03093,0.03093,0.03093,20248585.88943,3.2331071003308858,1.6183848519163435,2.7059684179675525,3.6778826818612,4.705414107411543,9.611827200842193,0.01,13918.5,ICPUSDT,29400744.44046666,60.0,"(30, 60]"
IMX-USDT-SWAP,IMX-USDT,1637218222034,1.0,1.0,1.0,1e-05,20.0,0.15268,0.15268,0.15268,0.15268,1347154.11644,4.601342847321346,3.918617909788314,4.149625322419359,8.41271954201195,13.911036166924797,30.42648565600992,0.02,7634.000000000001,IMXUSDT,2745467.150036666,199.0,"(150, 200]"
INIT-USDT-SWAP,INIT-USDT,1745494200437,10.0,1.0,1.0,1e-05,10.0,0.10106,1.0106,1.0106,1.0106,707465.477,9.88047447207973,5.684214009910593,7.329808743254951,15.026923833857952,20.798811574396225,40.93609914638808,0.05,6265.719999999999,INITUSDT,1851770.7544459999,228.0,"(200, 300]"
INJ-USDT-SWAP,INJ-USDT,1701345300667,0.1,1.0,1.0,0.001,50.0,8.04,0.8039999999999999,0.8039999999999999,0.8039999999999999,36009296.327999994,1.2466515665873563,0.6202319667553136,1.1546755346969473,2.094348649651634,2.674975865400442,4.916063828008799,0.01,20100.0,INJUSDT,62526084.01103332,38.0,"(30, 60]"
IOST-USDT-SWAP,IOST-USDT,1587463971000,1000.0,1.0,1.0,1e-07,10.0,0.0009295,0.9295,0.9295,0.9295,3280152.5185,2.1537798836959388,1.612469766191782,2.224832893313322,4.977048978975218,8.31966672679152,21.869996836134664,0.05,6041.75,IOSTUSDT,81105558.6124724,32.0,"(30, 60]"
IOTA-USDT-SWAP,IOTA-USDT,1587463971000,10.0,1.0,1.0,1e-05,20.0,0.04828,0.4828,0.4828,0.4828,1234284.4764,6.2292364846869885,2.5599136708970294,3.398553959761963,6.66333905277261,9.089971832267896,16.10860211202658,0.02,8690.4,IOTAUSDT,4692795.806992734,151.0,"(150, 200]"
IRYS-USDT-SWAP,IRYS-USDT,1779880500000,100.0,1.0,1.0,1e-05,10.0,0.0166,1.66,1.66,1.66,212494.94,18.11047389073483,8.941472767891035,13.544499992499404,20.82112657012192,29.203683090584523,63.94332232459443,0.02,3652.0,IRYSUSDT,771355.8689376668,258.0,"(200, 300]"
JELLYJELLY-USDT-SWAP,JELLYJELLY-USDT,1743004470352,100.0,1.0,1.0,1e-05,10.0,0.05557,5.557,5.557,5.557,403604.91,12.603529090262562,6.900981228746272,8.681448666778557,12.424616867689476,18.2575798961232,44.094709001195056,0.02,5557.0,JELLYJELLYUSDT,1436961.9267243333,245.0,"(200, 300]"
JTO-USDT-SWAP,JTO-USDT,1704696900623,1.0,1.0,1.0,0.0001,50.0,0.492,0.492,0.492,0.492,10776057.552,3.052613343609811,1.015744032503707,2.2767587727490213,3.881706020795184,5.865315751550915,11.712067226908315,0.01,4920.0,JTOUSDT,19064500.39415667,78.0,"(60, 100]"
KAITO-USDT-SWAP,KAITO-USDT,1740060000331,1.0,1.0,1.0,0.0001,50.0,0.3517,0.3517,0.3517,0.3517,10762509.9181,2.8494089790325576,1.4206563432300756,2.1251100896907404,4.034695090600615,5.851803068306904,9.133168167828051,0.01,7473.625,KAITOUSDT,12729226.335767332,99.0,"(60, 100]"
KAT-USDT-SWAP,KAT-USDT,1772451000000,100.0,1.0,1.0,1e-06,20.0,0.005044,0.5044,0.5044,0.5044,1177815.8652,7.990411506193629,6.201012443335374,6.793004146846693,6.906390777438043,9.983440087313888,20.28779346787357,0.02,7565.999999999999,KATUSDT,9593532.78885303,112.0,"(100, 150]"
KGEN-USDT-SWAP,KGEN-USDT,1760761801014,10.0,1.0,1.0,0.0001,10.0,0.1617,1.617,1.617,1.617,238347.417,12.395414887250002,9.164856851101575,10.6106867274669,12.95084268341018,20.336886016819044,47.95572466952669,0.05,4851.0,KGENUSDT,1876054.8281496665,227.0,"(200, 300]"
KITE-USDT-SWAP,KITE-USDT,1775703600000,10.0,1.0,1.0,1e-05,10.0,0.13165,1.3165,1.3165,1.3165,588915.2109999999,8.357395207166075,3.298284021895914,3.4053266365469126,8.880153696722015,12.294565175591243,25.696713059168985,0.02,7635.7,KITEUSDT,7489473.92813,127.0,"(100, 150]"
KMNO-USDT-SWAP,KMNO-USDT,1748575800335,100.0,1.0,1.0,1e-05,20.0,0.03785,3.785,3.785,3.785,2684954.095,5.288906611042137,2.6420079260230933,3.565461677843551,7.0274655810825815,10.59629920744598,21.34004079235752,0.02,10598.0,KMNOUSDT,4033103.9508770006,164.0,"(150, 200]"
KSM-USDT-SWAP,KSM-USDT,1599559971000,0.1,1.0,1.0,0.001,20.0,4.578,0.4578,0.4578,0.4578,596275.8018,8.733628201342157,5.6547866748152265,6.359125135029786,9.040009906193248,11.845225156348892,24.9288543062548,0.02,8240.400000000001,KSMUSDT,3786949.2272866666,170.0,"(150, 200]"
LA-USDT-SWAP,LA-USDT,1749808800320,10.0,1.0,1.0,1e-05,20.0,0.0742,0.742,0.742,0.742,1817284.14,4.718571204388281,3.698450646488216,4.444272567435958,5.694671517794125,7.137746309667237,13.55666651381926,0.02,8904.0,LAUSDT,13397096.539753232,94.0,"(60, 100]"
LAB-USDT-SWAP,LAB-USDT,1761998401879,10.0,0.1,0.1,1e-05,10.0,0.05978,0.5978,0.05978,0.05978,8223561.93148,1.680249103740619,0.8334027835649183,2.063813241068857,5.922230791521876,9.108389190730648,23.457872764303666,0.02,10760.4,LABUSDT,34558744.27039866,52.0,"(30, 60]"
LAYER-USDT-SWAP,LAYER-USDT,1739284200817,1.0,1.0,1.0,1e-05,20.0,0.07808,0.07808,0.07808,0.07808,383168.69888,6.408942159839319,4.351964039842615,6.140944112838498,9.308413156751683,13.245633106991338,25.278342890931448,0.02,14054.4,LAYERUSDT,3137927.9046725663,184.0,"(150, 200]"
LDO-USDT-SWAP,LDO-USDT,1675321369323,1.0,1.0,1.0,0.0001,50.0,0.4387,0.4387,0.4387,0.4387,9993396.9203,3.4266335155341343,1.1409013120367018,2.9534224455329827,4.161059897386799,5.697696309255318,9.114291504910833,0.0065,6580.5,LDOUSDT,21188910.699816663,71.0,"(60, 100]"
LIGHT-USDT-SWAP,LIGHT-USDT,1765872000000,1.0,1.0,1.0,0.0001,10.0,0.1854,0.1854,0.1854,0.1854,887212.0476,5.4068667207347385,5.396654074473206,5.396654074474316,11.33312762349792,17.349107946253994,37.651634097774505,0.02,8899.2,LIGHTUSDT,5649421.751393334,140.0,"(100, 150]"
LINK-USDT-SWAP,LINK-USDT,1582888608000,1.0,0.1,0.1,0.001,50.0,13.308,13.308,1.3308,1.3308,77113947.2556,0.7529838046350501,0.3761519653938672,0.8224170745085857,1.2025465875531438,1.5046608197899491,2.661233666677587,0.0065,82509.6,LINKUSDT,164681699.41099533,21.0,"(0, 30]"
LINEA-USDT-SWAP,LINEA-USDT,1756735200376,100.0,1.0,1.0,1e-06,50.0,0.002878,0.2878,0.2878,0.2878,1077216.693,3.4746352681822703,3.469812630118585,5.655812464704924,8.545306628250371,11.492081217078788,21.46483557738832,0.01,3453.6,LINEAUSDT,2398836.0407721335,208.0,"(200, 300]"
LIT-USDT-SWAP,LIT-USDT,1766547000000,1.0,1.0,1.0,0.0001,50.0,5.1065,5.1065,5.1065,5.1065,102919495.539,0.6886085753253794,1.4992611473074735,2.2717581557463173,2.8805419082478245,3.395157154358341,5.445162742729881,0.01,20426.0,LITUSDT,95419571.65467334,27.0,"(0, 30]"
LPT-USDT-SWAP,LPT-USDT,1619161200000,0.1,1.0,1.0,0.001,20.0,1.641,0.1641,0.1641,0.1641,1701947.2323,6.1012818368767086,6.045657312399588,6.0856934061814805,6.828096892890212,9.6753640624031,18.432593344196448,0.02,12799.8,LPTUSDT,3795969.6624733335,169.0,"(150, 200]"
LQTY-USDT-SWAP,LQTY-USDT,1705053300717,1.0,1.0,1.0,0.0001,10.0,0.2348,0.2348,0.2348,0.2348,201784.772,14.93040381995528,8.52151682999569,12.4296470011781,14.821401982956782,20.980652093986475,48.10157254004743,0.05,3522.0,LQTYUSDT,843317.9500976666,256.0,"(200, 300]"
MAGIC-USDT-SWAP,MAGIC-USDT,1675321549791,1.0,1.0,1.0,1e-05,20.0,0.04984,0.04984,0.04984,0.04984,838151.65448,7.039738827875049,4.998040594533237,6.876698773838896,10.173913893938291,12.154532097187198,18.930862618680155,0.02,7476.0,MAGICUSDT,2062151.4726490334,220.0,"(200, 300]"
MANA-USDT-SWAP,MANA-USDT,1615539600000,10.0,1.0,1.0,1e-05,20.0,0.08854,0.8854,0.8854,0.8854,939379.2964,5.664788615796053,1.6710891442783815,1.8008515041778583,5.911999507029475,9.558082288119165,18.432647218059596,0.02,15937.2,MANAUSDT,3602788.906619667,175.0,"(150, 200]"
MASK-USDT-SWAP,MASK-USDT,1614841200000,1.0,1.0,1.0,0.0001,20.0,0.4688,0.4688,0.4688,0.4688,540645.944,10.67008121409586,5.659557052222208,6.810888271104876,8.160725809981951,9.369192521255233,16.53036686280196,0.02,7032.0,MASKUSDT,2069212.9565133336,219.0,"(200, 300]"
ME-USDT-SWAP,ME-USDT,1733844600107,1.0,1.0,1.0,1e-05,20.0,0.07728,0.07728,0.07728,0.07728,546495.02544,5.183373943537653,4.231122784641994,5.564823152169884,8.245967061770166,10.402101778222985,19.78243203726471,0.02,7728.0,MEUSDT,2319783.0194032667,209.0,"(200, 300]"
MEGA-USDT-SWAP,MEGA-USDT,1777550400000,10.0,1.0,1.0,1e-05,20.0,0.04511,0.4510999999999999,0.4510999999999999,0.4510999999999999,1145332.5247,2.224942586568066,2.206063177901396,2.933914090988421,4.41479791527255,6.254371762154931,13.648540314282751,0.02,18946.2,MEGAUSDT,4214630.191112666,158.0,"(150, 200]"
MEME-USDT-SWAP,MEME-USDT,1699001700715,100.0,1.0,1.0,1e-07,20.0,0.0006295,0.0629499999999999,0.0629499999999999,0.0629499999999999,1323849.64215,11.140301881804197,4.740233741279409,5.947580259168528,7.6263446110574895,8.662954110385535,12.42966574155291,0.02,7553.999999999999,MEMEUSDT,2539969.231972606,205.0,"(200, 300]"
MERL-USDT-SWAP,MERL-USDT,1713522300606,1.0,1.0,1.0,1e-05,20.0,0.02896,0.02896,0.02896,0.02896,1485151.7704,6.936025478197001,6.90369347600972,8.219826442834588,11.076274943321865,13.340353391993464,23.26045046958436,0.02,13032.0,MERLUSDT,2780760.1077560005,197.0,"(150, 200]"
METIS-USDT-SWAP,METIS-USDT,1703757300614,0.1,1.0,1.0,0.001,10.0,3.506,0.3506,0.3506,0.3506,370674.3042,4.280623913161202,5.49355224528203,7.334188574341649,12.58138547778842,16.463713339534557,29.806918487031982,0.05,6310.8,METISUSDT,2994596.3429323337,188.0,"(150, 200]"
MET-USDT-SWAP,MET-USDT,1760084100254,1.0,1.0,1.0,0.0001,20.0,0.3285,0.3285,0.3285,0.3285,9446826.267,3.0492453117849974,3.0385900941959365,3.688262541637899,5.302526492805826,6.330671888286621,14.88432746310442,0.02,15768.0,METUSDT,15432291.512943331,84.0,"(60, 100]"
MEW-USDT-SWAP,MEW-USDT,1713169500531,1000.0,1.0,1.0,1e-07,20.0,0.0004948,0.4948,0.4948,0.4948,764855.4076,4.044898744187679,3.838972725273005,5.238718618141847,7.809492683249486,11.362692407211885,25.11650023436507,0.02,8906.4,MEWUSDT,1568140.5264896262,243.0,"(200, 300]"
MINA-USDT-SWAP,MINA-USDT,1623229200000,1.0,1.0,1.0,1e-05,20.0,0.14466,0.14466,0.14466,0.14466,6590409.285840001,3.798765896130965,1.548648296079702,3.5423734205214386,6.701791513178956,9.376098578365855,17.564805338317058,0.02,14466.000000000002,MINAUSDT,10857648.165412003,106.0,"(100, 150]"
MMT-USDT-SWAP,MMT-USDT,1762259401259,10.0,1.0,1.0,0.0001,20.0,0.1711,1.711,1.711,1.711,1577956.062,5.849663644341431,5.837711617046049,7.317834331383999,8.396961849203578,9.285975083461183,15.222751118202924,0.02,9410.5,MMTUSDT,4818405.6744966665,149.0,"(100, 150]"
MON-USDT-SWAP,MON-USDT,1760083200427,10.0,1.0,1.0,1e-05,50.0,0.02512,0.2512,0.2512,0.2512,4510891.0928,3.9968027175700938,3.935329280633781,3.967348054946807,5.424552473988764,6.279745381409518,10.886593903711162,0.01,7033.599999999999,MONUSDT,15147334.697390335,85.0,"(60, 100]"
MOODENG-USDT-SWAP,MOODENG-USDT,1727938802849,10.0,1.0,1.0,1e-05,20.0,0.05094,0.5094,0.5094,0.5094,3820920.7644,5.032302642522643,2.9068430582079863,4.248929740582885,6.605405032394929,8.9294934679357,17.38519756498691,0.02,12735.0,MOODENGUSDT,5365807.095725667,143.0,"(100, 150]"
MORPHO-USDT-SWAP,MORPHO-USDT,1732528800980,1.0,1.0,1.0,0.0001,20.0,2.8115,2.8115,2.8115,2.8115,8771140.5755,5.697498443896578,1.8371830919605705,3.585807549512099,6.644405800654285,8.709492679609966,16.755525921384738,0.02,23054.3,MORPHOUSDT,18798692.981117997,79.0,"(60, 100]"
MOVE-USDT-SWAP,MOVE-USDT,1733749202646,10.0,1.0,1.0,1e-06,20.0,0.009365,0.09365,0.09365,0.09365,982424.55525,2.673369055574568,2.247395014417508,3.5389827449111566,6.999395690250876,9.041540969240703,16.003474164139053,0.02,7023.75,MOVEUSDT,8158622.739400634,123.0,"(100, 150]"
MUBARAK-USDT-SWAP,MUBARAK-USDT,1748946600286,100.0,1.0,1.0,1e-06,20.0,0.044425,4.4425,4.4425,4.4425,57911190.5425,1.2438860824193467,0.9688601354779224,1.6515389074811535,3.264902066071329,5.601295027224396,10.764365669300169,0.02,11106.25,MUBARAKUSDT,17889742.067909,81.0,"(60, 100]"
