instId,instFamily,listTime,ctVal,lotSz,minSz,tickSz,lever,last,ct_usd,min_usd,lot_usd,vol24h_usd,spr_bp,cost50_bp,cost250_bp,cost1000_bp,cost2500_bp,cost10000_bp,mmr1,tier1_max_usd
BTC-USDT-SWAP,BTC-USDT,1573557408000,0.01,0.01,0.01,0.1,100.0,84483.3,844.8330000000001,8.44833,8.44833,7787889524.023621,0.011841333240081346,0.005918360944656698,0.005918360944656698,0.005918360944656698,0.005918360944656698,0.005918360944656698,0.004,844833.0000000001
ETH-USDT-SWAP,ETH-USDT,1573557408000,0.1,0.01,0.01,0.01,100.0,2690.99,269.099,2.6909899999999998,2.6909899999999998,7467744280.1910095,0.037176103281954746,0.018579590320144668,0.018579590320144668,0.018579590320144668,0.018579590320144668,0.018579590320144668,0.004,1345495.0
OKB-USDT-SWAP,OKB-USDT,1756951200395,0.01,1.0,1.0,0.01,20.0,119.78,1.1978,1.1978,1.1978,16744966.110399999,0.8353521140266538,1.3089560605905604,1.5969088432848944,1.7726998081574186,2.5390085454901623,4.942333968260826,0.02,77857.0
SOL-USDT-SWAP,SOL-USDT,1611298800000,1.0,0.01,0.01,0.01,100.0,117.22,117.22,1.1722,1.1722,1191433044.9856,0.8534972047970909,0.4262756298217818,0.4262756298217818,0.4262756298217818,0.4599706409569304,1.0679129524288067,0.004,586100.0
DOGE-USDT-SWAP,DOGE-USDT,1587463971000,1000.0,0.01,0.01,1e-05,50.0,0.09608,96.08,0.9608,0.9608,514587911.004,1.0418837964632393,0.5201560468132138,0.5201560468137689,0.5201560468137689,0.6961421122803069,0.954274040741443,0.01,288240.0
XRP-USDT-SWAP,XRP-USDT,1573557408000,100.0,0.01,0.01,0.0001,100.0,1.5438,154.38,1.5438,1.5438,722950782.8016,0.6501739242723912,0.32319575967054703,0.32319575967054703,0.32319575967054703,0.32319575967165726,0.41542979484665565,0.004,385950.0
BCH-USDT-SWAP,BCH-USDT,1573557408000,0.1,0.1,0.1,0.1,50.0,338.6,33.86000000000001,3.386000000000001,3.386000000000001,145981989.33,2.955956832981739,1.477759716269622,1.477759716269622,1.477759716269622,1.477759716269622,3.142809486066378,0.0065,67720.00000000001
ZEC-USDT-SWAP,ZEC-USDT,1762398900578,0.01,1.0,1.0,0.01,50.0,1549.56,15.4956,15.4956,15.4956,1469392196.274,0.06466361025914419,0.032263788737330046,0.032263788737330046,0.07916158221044078,0.2639593583708688,0.6356040896399184,0.01,232434.0
LTC-USDT-SWAP,LTC-USDT,1573557408000,1.0,0.1,0.1,0.01,50.0,71.93,71.93,7.193000000000001,7.193000000000001,422160579.48200005,1.3911110442617733,0.6950719399451133,0.7501954202998595,1.2301721242480301,1.4171753687436395,2.5618238696301088,0.0065,35965.0
ONE-USDT-SWAP,ONE-USDT,1708426039038,100.0,1.0,1.0,1e-07,10.0,0.0015523,0.15523,0.15523,0.15523,65161494.7355,4.329872731329206,3.3632317593068617,5.984962574724362,11.390415146435572,17.7870294045307,62.28607038709866,0.05,2328.4500000000003
UNI-USDT-SWAP,UNI-USDT,1600317000000,1.0,1.0,1.0,0.001,50.0,9.157,9.157,9.157,9.157,242239104.017,1.0918818713997989,0.5464779496150429,0.5464779496150429,0.8379847012612851,1.1635186034653078,2.3094274673080006,0.01,56773.4
0G-USDT-SWAP,0G-USDT,1758537000238,1.0,1.0,1.0,0.0001,20.0,0.2582,0.2582,0.2582,0.2582,2996358.8436,7.7654827232699635,7.613602525322616,7.999352005428895,9.240518158813437,10.47940355503707,16.62780954118981,0.02,18590.399999999998
1INCH-USDT-SWAP,1INCH-USDT,1608863400000,1.0,1.0,1.0,1e-05,20.0,0.10046,0.10046,0.10046,0.10046,914725.2692799999,3.487871127080786,2.7626510058204046,3.6189261041974508,6.278054354060814,9.199832288034337,18.434417478717656,0.02,6529.9
2Z-USDT-SWAP,2Z-USDT,1759410600649,10.0,1.0,1.0,1e-05,20.0,0.05608,0.5608,0.5608,0.5608,5726987.74,3.5768641657764895,3.3147035552366644,4.805484115345537,7.243810301023612,12.069025472448702,25.651520319426858,0.02,10094.4
A-USDT-SWAP,A-USDT,1748514600412,10.0,1.0,1.0,1e-05,10.0,0.09943,0.9943000000000001,0.9943000000000001,0.9943000000000001,857486.3086,16.609661722364592,7.187068161237931,9.51595206074629,15.376937026725379,22.561773741680003,54.67507673810323,0.02,4772.64
AAVE-USDT-SWAP,AAVE-USDT,1607580000000,0.1,0.1,0.1,0.01,50.0,147.44,14.744,1.4744000000000002,1.4744000000000002,56677750.9864,0.6796017565107044,0.3391324990675848,0.37225259373108166,0.7664025486053827,1.2912675703180554,3.1971404088582123,0.01,66348.0
ACH-USDT-SWAP,ACH-USDT,1708590301084,100.0,1.0,1.0,1e-06,10.0,0.006101,0.6101,0.6101,0.6101,817833.5591,12.31749744553727,8.303521383451473,8.872029604464204,10.382123801733755,13.946893333252607,30.982249604194486,0.02,5368.88
ACT-USDT-SWAP,ACT-USDT,1731582000644,1.0,1.0,1.0,1e-06,10.0,0.010948,0.010948,0.010948,0.010948,871129.973336,2.7413118145807944,3.6479679307471757,4.762922749291243,8.530938877150952,13.185730003045236,29.311119334283767,0.05,6349.839999999999
ACU-USDT-SWAP,ACU-USDT,1769151600000,10.0,1.0,1.0,1e-05,10.0,0.12582,1.2582,1.2582,1.2582,1049326.2179999999,19.04459609585702,9.340237356121328,10.373869841470151,12.356676019357193,19.683548819214856,45.91148904390441,0.05,18873.0
ADA-USDT-SWAP,ADA-USDT,1582888608000,100.0,0.1,0.1,0.0001,50.0,0.2489,24.89,2.4890000000000003,2.4890000000000003,71577957.613,4.027386389648127,2.0076289901632682,2.007628990162158,2.007628990162158,2.007628990162158,2.4508053615818204,0.01,54758.0
AEON-USDT-SWAP,AEON-USDT,1785151800000,10.0,1.0,1.0,1e-05,20.0,0.05779,0.5779,0.5779,0.5779,2750911.4894,4.327880398811793,8.005944689915001,9.883153287453261,14.231487370803265,23.13448029277909,44.4790898594416,0.02,11558.0
AERO-USDT-SWAP,AERO-USDT,1751523300260,10.0,1.0,1.0,0.0001,20.0,0.6958,6.958,6.958,6.958,3875000.6539999996,2.8801843915280667,2.155636990731069,2.414305611121992,3.6197202767307424,6.502626795549249,12.553755981445924,0.02,34790.0
AEVO-USDT-SWAP,AEVO-USDT,1710325520298,1.0,1.0,1.0,1e-05,10.0,0.02548,0.02548,0.02548,0.02548,330796.82636,7.86472791690826,3.923107100823331,5.846661712425316,8.178480699145286,13.468220396202767,33.423108052843546,0.05,3057.6
AGLD-USDT-SWAP,AGLD-USDT,1631008650016,1.0,1.0,1.0,0.0001,20.0,0.2168,0.2168,0.2168,0.2168,761053.6359999999,4.61041979317636,6.053087213949149,6.967691503054763,8.864531548204436,13.220287570041567,31.672211595829005,0.02,7588.0
AI-USDT-SWAP,AI-USDT,1777464000000,100.0,1.0,1.0,1e-05,10.0,0.02057,2.057,2.057,2.057,893750.0440000001,9.71817298347871,4.859086491739717,6.50799349936948,8.92353409923885,12.19191347133053,20.21492645504552,0.05,11313.5
AIXBT-USDT-SWAP,AIXBT-USDT,1735887600188,10.0,1.0,1.0,1e-05,20.0,0.02272,0.2272,0.2272,0.2272,670523.5456000001,6.615246565492461,4.338465642393374,6.04004952136139,9.1076925453909,12.072607513048395,26.105358623350618,0.02,5680.0
AKE-USDT-SWAP,AKE-USDT,1789542000000,100.0,1.0,1.0,1e-05,20.0,0.03567,3.567,3.567,3.567,126332378.361,2.8117800261431514,2.9071604138131146,3.9470647107298085,5.186768919430151,7.215549122658871,13.691494780934676,0.02,11414.400000000001
ALGO-USDT-SWAP,ALGO-USDT,1587463971000,10.0,1.0,1.0,1e-05,50.0,0.11303,1.1303,1.1303,1.1303,6496959.8788,2.211704365330066,2.1473902394397726,2.6942103525906536,3.768151512378304,5.818770578348009,13.183922603045573,0.01,6216.650000000001
ALLO-USDT-SWAP,ALLO-USDT,1762879500659,10.0,1.0,1.0,1e-05,20.0,0.28824,2.8824,2.8824,2.8824,12700174.3464,1.3927596121015515,2.5629685004446845,3.770618561331207,4.775590960494069,6.6283096562413935,11.980204790939531,0.02,18735.600000000002
ANIME-USDT-SWAP,ANIME-USDT,1737644401356,10.0,1.0,1.0,1e-06,20.0,0.003411,0.03411,0.03411,0.03411,261613.36467,2.932551887087854,4.252086871092686,7.6807302779385855,11.659694141270549,15.27495887121033,32.97200162793001,0.02,10915.2
APE-USDT-SWAP,APE-USDT,1647522059555,0.1,1.0,1.0,1e-05,20.0,0.15228,0.015228,0.015228,0.015228,1741828.8467159998,1.3184350878207654,2.125964167599137,4.635170796051247,8.060208145897473,11.913887635288667,22.63035675501235,0.02,18273.6
API3-USDT-SWAP,API3-USDT,1646297716213,1.0,1.0,1.0,0.0001,10.0,0.2703,0.2703,0.2703,0.2703,535176.4305,3.701647740225175,3.873913990746214,6.520868902187837,8.075826236048634,11.28034262503852,23.351938196020107,0.05,6757.5
APR-USDT-SWAP,APR-USDT,1761285601180,10.0,1.0,1.0,0.0001,20.0,0.1472,1.472,1.472,1.472,1825368.32,6.791171477079049,6.779661016949601,6.779661016949601,8.990813357376837,12.431538679957832,28.196873247719466,0.02,3680.0
APT-USDT-SWAP,APT-USDT,1666142328522,1.0,1.0,1.0,0.0001,50.0,0.8107,0.8107,0.8107,0.8107,18224688.4116,1.2349493596984473,0.6158773172382226,1.6416046558898056,2.8858533327985603,4.885343106280637,10.072789262108305,0.01,14592.6
AR-USDT-SWAP,AR-USDT,1676357700186,0.1,1.0,1.0,0.001,20.0,4.514,0.4514,0.4514,0.4514,6278965.423400001,4.431641923334075,1.1060723371308923,2.19453399770142,4.835954856156066,7.460158410430573,12.849823916973868,0.02,15799.0
ARB-USDT-SWAP,ARB-USDT,1679580094937,10.0,0.1,0.1,1e-05,50.0,0.2167,2.167,0.2167,0.2167,99931747.6168,0.46287724718651424,0.23235573197111226,0.599034555573974,1.0817509676502857,1.6275466820864226,4.110418511427127,0.01,32504.999999999996
ARKM-USDT-SWAP,ARKM-USDT,1732177800122,1.0,1.0,1.0,1e-05,20.0,0.12815,0.12815,0.12815,0.12815,660890.8228999999,14.480800140044973,9.562975894582548,11.362683464425928,13.515927753707247,17.878823855217995,37.96454893072065,0.02,10892.749999999998
ARX-USDT-SWAP,ARX-USDT,1782131400000,10.0,1.0,1.0,0.0001,20.0,0.2585,2.585,2.585,2.585,12725843.845,13.55427956742493,5.790962845563796,10.806330616978666,16.175849349368555,23.17104661452185,41.068739451529666,0.02,10340.0
ASTER-USDT-SWAP,ASTER-USDT,1758517200313,1.0,1.0,1.0,0.0001,50.0,0.709,0.709,0.709,0.709,15844873.799999999,1.412030563203996,0.7050694493426768,0.7050694493415666,1.1115935828687196,1.8935785420909346,4.407256344905464,0.01,29778.0
AT-USDT-SWAP,AT-USDT,1761818401453,10.0,1.0,1.0,0.0001,20.0,0.1554,1.554,1.554,1.554,139988.98200000002,12.87830006439187,9.64320154291154,14.3516493085577,16.955791697322866,25.19608311104038,58.38648374500599,0.02,1274.28
ATH-USDT-SWAP,ATH-USDT,1718250900308,100.0,1.0,1.0,1e-06,20.0,0.005938,0.5938,0.5938,0.5938,1286909.4871999999,4.21822410456943,5.339801948631706,7.675969075569,10.61385173441176,14.921885689653802,27.15781787254734,0.02,8907.0
ATOM-USDT-SWAP,ATOM-USDT,1573557408000,1.0,1.0,1.0,0.001,50.0,1.786,1.786,1.786,1.786,5777458.174,5.600672080650305,2.795638803466116,3.5321569540047726,5.076656527157608,6.654266840592782,8.345057250516152,0.01,10716.0
AUCTION-USDT-SWAP,AUCTION-USDT,1701417300613,0.1,1.0,1.0,0.001,20.0,3.826,0.38260000000000005,0.38260000000000005,0.38260000000000005,1355997.529,7.848275435148537,4.227161909580168,5.138272969854585,8.476023517508535,12.473510513096864,27.037475318994474,0.02,13391.000000000002
AVAX-USDT-SWAP,AVAX-USDT,1600840800000,1.0,0.1,0.1,0.001,50.0,10.222,10.222,1.0222,1.0222,55230381.89119999,0.9795278887135177,0.488782442935598,0.8595794043109173,0.9480690375690548,1.3708571215137466,2.4266767882596962,0.01,49065.6
AVNT-USDT-SWAP,AVNT-USDT,1758555000222,1.0,1.0,1.0,1e-05,20.0,0.11632,0.11632,0.11632,0.11632,672785.6907200001,3.4468088341902074,6.261614168742713,7.715352419293553,10.20573903644073,13.835029670366538,23.242425462318693,0.02,11632.0
AXS-USDT-SWAP,AXS-USDT,1627462800000,0.1,1.0,1.0,0.0001,20.0,1.0805,0.10805000000000001,0.10805000000000001,0.10805000000000001,1176392.32205,4.172705901943227,2.6728275106013832,3.716669262617267,6.269902591568566,8.74212359352089,17.490741136754195,0.02,37817.5
AZTEC-USDT-SWAP,AZTEC-USDT,1770805800000,100.0,1.0,1.0,1e-05,20.0,0.01637,1.637,1.637,1.637,273202.20399999997,12.22120492940552,6.105006105006083,8.82921756074795,12.974678443317123,20.31542069645453,36.68439107874788,0.02,3601.4
BABY-USDT-SWAP,BABY-USDT,1744282800387,10.0,1.0,1.0,1e-06,10.0,0.012824,0.12824,0.12824,0.12824,397955.77864000003,3.1196381219782645,3.980279297360889,7.126561390312092,9.279004826666103,11.195406772256945,23.309661699360554,0.02,3206.0
BAND-USDT-SWAP,BAND-USDT,1599473571000,1.0,1.0,1.0,0.0001,10.0,0.2185,0.2185,0.2185,0.2185,284498.362,4.5840018336015005,2.29195255893877,6.105847272044329,10.557005858002345,16.37580867075328,28.30840145492952,0.02,5462.5
BARD-USDT-SWAP,BARD-USDT,1758196800496,1.0,1.0,1.0,0.0001,20.0,0.1407,0.1407,0.1407,0.1407,607631.5224,7.130124777184795,3.549875754347842,8.237697650325115,10.04665563053675,11.053702921965947,19.843907255043813,0.02,4924.5
BASED-USDT-SWAP,BASED-USDT,1774866600000,10.0,1.0,1.0,1e-05,20.0,0.06723,0.6723,0.6723,0.6723,2472449.8077,2.981087159253464,2.0502950056150437,3.2253869943088542,6.130252193511376,9.99213534318255,22.172920218277437,0.01,4201.875
BAT-USDT-SWAP,BAT-USDT,1598609571000,10.0,1.0,1.0,1e-05,20.0,0.0908,0.908,0.908,0.908,560268.6880000001,4.413062866945346,2.7942080332132857,4.7444153086612095,10.340214738797094,15.870329710971909,32.77655229311005,0.02,10896.0
BEAT-USDT-SWAP,BEAT-USDT,1762964100610,10.0,0.1,0.1,1e-05,10.0,0.09573,0.9572999999999999,0.09573,0.09573,9908709.02736,1.0473979266225086,1.5591598485970026,3.4659555149529897,4.395670595568335,6.469322174525449,16.393617645949487,0.02,9573.0
BERA-USDT-SWAP,BERA-USDT,1738850401850,0.1,1.0,1.0,0.0001,20.0,0.2274,0.02274,0.02274,0.02274,1339188.2984399998,6.6064801155332145,2.1829294913766617,3.9260097695570373,6.559334927352944,9.364926980364729,16.555002678603216,0.02,10915.2
BICO-USDT-SWAP,BICO-USDT,1639032617371,1.0,1.0,1.0,1e-05,20.0,0.02267,0.02267,0.02267,0.02267,4090325.33932,4.418913163132747,2.205071664830305,4.440754020932358,6.912961024990727,9.827795071417068,20.419006272585637,0.02,10881.6
BIGTIME-USDT-SWAP,BIGTIME-USDT,1697115300862,10.0,1.0,1.0,1e-06,10.0,0.008447,0.08446999999999999,0.08446999999999999,0.08446999999999999,254128.83969999998,8.289078858420755,5.311928229946861,8.599769155234194,11.811587964010162,17.29179704624828,39.35868548213928,0.02,4392.44
BILL-USDT-SWAP,BILL-USDT,1778054400000,100.0,1.0,1.0,1e-05,20.0,0.01358,1.358,1.358,1.358,3025204.378,7.377355545949821,7.363770250368162,7.363770250368162,9.327597500610185,12.252978047664342,24.227261942919576,0.02,5432.0
BIO-USDT-SWAP,BIO-USDT,1735901100474,1.0,1.0,1.0,1e-05,20.0,0.03073,0.03073,0.03073,0.03073,3868721.54445,3.2637083539987817,3.245392685672366,3.816994883949487,5.682172851969036,7.768471939903487,12.973652617181974,0.02,11677.4
BLEND-USDT-SWAP,BLEND-USDT,1777456800000,10.0,1.0,1.0,1e-05,20.0,0.06909,0.6909,0.6909,0.6909,149581.9227,4.344363553177612,8.460367906972245,15.304311908029833,17.69463994520992,20.22744128305165,36.17478688979603,0.02,6909.0
BLUR-USDT-SWAP,BLUR-USDT,1676429700181,10.0,1.0,1.0,1e-05,20.0,0.02013,0.20129999999999998,0.20129999999999998,0.20129999999999998,799130.2011,4.992519010612007,4.851648448586099,4.931705947848197,4.946717014163715,6.255229735963597,14.98014698589678,0.02,20129.999999999996
BNB-USDT-SWAP,BNB-USDT,1671778428049,0.01,1.0,1.0,0.1,50.0,778.2,7.782000000000001,7.782000000000001,7.782000000000001,52859211.65400001,1.2855122819534412,0.642549636959977,0.642549636959977,0.642549636959977,0.642549636959977,0.642549636959977,0.0065,155640.00000000003
BOME-USDT-SWAP,BOME-USDT,1723717202042,1000.0,1.0,1.0,1e-07,20.0,0.0010377,1.0376999999999998,1.0376999999999998,1.0376999999999998,37762605.5229,0.9681948098703377,0.9645992090295818,0.9645992090295818,1.5296827809641034,3.7200095579753567,9.091211871189998,0.02,22829.399999999998
BONK-USDT-SWAP,BONK-USDT,1704695217299,100000.0,1.0,1.0,1e-09,20.0,3.804e-06,0.3804,0.3804,0.3804,11368483.0008,2.637130847536948,1.3120910033648236,2.360173691523526,3.138050198277509,4.854632241750867,10.958406592402326,0.02,38040.0
BRETT-USDT-SWAP,BRETT-USDT,1725617701730,100.0,1.0,1.0,1e-06,10.0,0.005639,0.5639,0.5639,0.5639,224019.4252,15.119167089657669,10.455861626358365,11.711317893092211,16.66462038211691,25.44913251636416,68.02635555758552,0.05,6766.799999999999
BREV-USDT-SWAP,BREV-USDT,1767099600000,1.0,1.0,1.0,1e-05,20.0,0.0879,0.0879,0.0879,0.0879,329450.34270000004,8.535109654586243,6.850143137513975,9.261625516479576,11.016520565522159,13.268524411113036,22.478875535589246,0.02,7207.8
BSB-USDT-SWAP,BSB-USDT,1775124000000,10.0,1.0,1.0,1e-05,10.0,0.11186,1.1186,1.1186,1.1186,1304833.4768,5.37181444491141,3.1284916201113067,3.932520275543583,6.896182296198261,9.936430659247542,20.860869561833972,0.02,9843.68
CAP-USDT-SWAP,CAP-USDT,1782477000000,100.0,1.0,1.0,1e-05,10.0,0.05,5.0,5.0,5.0,9260105.0,6.012025557131752,3.8036953366826776,5.025365454026098,6.321330959563332,9.103044098862089,15.527725966671957,0.02,50000.0
CASHCAT-USDT-SWAP,CASHCAT-USDT,1788406200000,10.0,1.0,1.0,0.0001,20.0,0.1614,1.6139999999999999,1.6139999999999999,1.6139999999999999,7363477.955999999,6.218934935844587,6.195786864932051,7.635186678755512,10.935684304115846,14.124615599080403,21.399440174749707,0.02,16139.999999999998
CC-USDT-SWAP,CC-USDT,1761919200291,10.0,1.0,1.0,1e-05,20.0,0.1138,1.138,1.138,1.138,2469407.652,4.390587267938981,3.127635654782135,4.323022856072556,5.971243921122915,8.772701162924612,17.556222112156128,0.02,11379.999999999998
CELO-USDT-SWAP,CELO-USDT,1632477785202,1.0,1.0,1.0,1e-05,20.0,0.09264,0.09264,0.09264,0.09264,360704.4936,16.241785822996746,8.67871043664148,10.261807981325477,13.964614057850323,17.806881438051093,33.91913009707592,0.02,11116.8
CFX-USDT-SWAP,CFX-USDT,1615539600000,10.0,1.0,1.0,1e-05,20.0,0.05409,0.5408999999999999,0.5408999999999999,0.5408999999999999,3971602.0629,2.775978579965934,1.8463810930580138,2.368786048074778,3.84772650928511,5.348375055565513,8.63506188503338,0.02,36781.2
CHIP-USDT-SWAP,CHIP-USDT,1776780000000,100.0,1.0,1.0,1e-05,20.0,0.04771,4.771,4.771,4.771,8139893.749000001,5.238158332174404,3.133813851458056,4.6630395125357715,7.206384270362909,9.88003415343497,21.920405354959314,0.02,37213.8
CHZ-USDT-SWAP,CHZ-USDT,1615539600000,10.0,1.0,1.0,1e-05,50.0,0.01643,0.1643,0.1643,0.1643,2468305.188,6.110601894286339,6.082725060827521,6.082725060827521,6.082725060827521,7.290730792682831,12.199419110678345,0.01,5257.6
CNPY-USDT-SWAP,CNPY-USDT,1788786000000,10.0,1.0,1.0,0.0001,20.0,0.4013,4.013,4.013,4.013,21877684.139,6.23272120166,5.830020351291765,6.755366014386532,8.58804164477367,11.60945886010678,25.14492052709982,0.02,40130.0
COAI-USDT-SWAP,COAI-USDT,1760538601123,0.1,1.0,1.0,0.0001,10.0,0.3238,0.03238,0.03238,0.03238,508594.47328,9.283614420546712,7.691223451422591,9.9279040635164,13.227606473302789,15.905195074272239,30.42079276778964,0.05,4857.0
COMP-USDT-SWAP,COMP-USDT,1587463971000,0.1,1.0,1.0,0.01,20.0,24.0,2.4000000000000004,2.4000000000000004,2.4000000000000004,5469784.800000001,8.340296623101366,4.168403501459417,5.291989356968618,7.885034213753195,10.583750430323002,19.257784416904514,0.02,16320.000000000002
CORE-USDT-SWAP,CORE-USDT,1675864514708,1.0,1.0,1.0,1e-05,20.0,0.02358,0.02358,0.02358,0.02358,4653334.4994,8.496190519673082,6.1157383287779865,6.303589736385562,7.5819477395616675,10.675347389061397,20.942381260469766,0.02,7074.0
CP-USDT-SWAP,CP-USDT,1788363600000,100.0,1.0,1.0,1e-05,20.0,0.01305,1.3050000000000002,1.3050000000000002,1.3050000000000002,6397317.495,7.659900421294211,5.661398990848832,7.2603280495309175,7.560013322059356,8.64424792518581,17.223562285405556,0.02,9135.000000000002
CRO-USDT-SWAP,CRO-USDT,1617872400000,10.0,1.0,1.0,1e-05,20.0,0.06316,0.6315999999999999,0.6315999999999999,0.6315999999999999,2481985.2564,3.9688565691037976,3.1620553359695824,4.960848345359481,7.542808597291173,9.041086182379754,17.112059824688217,0.02,11368.8
CRV-USDT-SWAP,CRV-USDT,1599214371000,1.0,1.0,1.0,0.0001,50.0,0.3466,0.3466,0.3466,0.3466,17042571.8986,2.8864193967380283,2.189972482580793,2.741825422402089,3.073939342198573,4.401253549049522,8.326213319941878,0.0065,17330.0
CVX-USDT-SWAP,CVX-USDT,1719303900750,1.0,1.0,1.0,0.001,10.0,2.096,2.096,2.096,2.096,165340.864,21.524858069715854,9.555661729575004,10.5229455493977,13.797561457576379,20.389201649193,42.89237793115408,0.05,5868.8
DASH-USDT-SWAP,DASH-USDT,1762398000994,0.01,1.0,1.0,0.01,50.0,63.64,0.6364,0.6364,0.6364,38550291.475200005,1.5723278311688755,1.5870069098661288,2.202878752899373,3.0322133243282368,4.731935970415102,8.983026802318882,0.01,20364.8
DGAI-USDT-SWAP,DGAI-USDT,1788404400000,10.0,1.0,1.0,0.0001,20.0,1.0345,10.344999999999999,10.344999999999999,10.344999999999999,16444256.825,0.9666038374171282,0.48334863937349315,0.48334863937349315,1.443605239583312,3.8393959824034596,12.0204975540672,0.02,41379.99999999999
DOOD-USDT-SWAP,DOOD-USDT,1747051200521,1000.0,1.0,1.0,1e-06,20.0,0.001869,1.869,1.869,1.869,419198.01,10.718116690192982,5.2882072977272765,6.831389743648941,10.88517929791144,13.748728216685935,21.284930205285324,0.02,6541.5
DOS-USDT-SWAP,DOS-USDT,1786363200000,10.0,1.0,1.0,0.0001,20.0,0.2244,2.2439999999999998,2.2439999999999998,2.2439999999999998,1917545.1239999998,4.4652824291143896,2.2256843979523433,5.0172346179472305,8.568999391740938,12.551725797935731,22.62550877250358,0.02,15707.999999999998
DOT-USDT-SWAP,DOT-USDT,1598350371000,1.0,1.0,1.0,0.0001,50.0,1.1591,1.1591,1.1591,1.1591,22132598.3831,0.8634461739711428,0.4313505585995525,0.9860991339066816,1.73663279097791,2.7065566976902655,5.780304206294273,0.01,20863.8
DYDX-USDT-SWAP,DYDX-USDT,1631117510421,1.0,1.0,1.0,1e-05,20.0,0.1335,0.1335,0.1335,0.1335,1821681.3255,5.257636018833582,3.176382607723016,3.9734226055904154,7.20672486337226,10.136525197416146,17.86784392496965,0.02,13350.0
EDEN-USDT-SWAP,EDEN-USDT,1759231801710,1.0,1.0,1.0,1e-05,20.0,0.06304,0.06304,0.06304,0.06304,3620947.7516799998,4.763797078735597,3.495513698696384,5.66235166218787,8.330093000797344,11.476656359003524,26.778696922194477,0.02,13868.8
EDGE-USDT-SWAP,EDGE-USDT,1775050200000,10.0,1.0,1.0,0.0001,20.0,0.5619,5.619,5.619,5.619,3390616.9799999995,5.364812056691779,2.9630624442716913,4.114029324687185,5.261098437340239,7.407424638808946,14.022775260548737,0.02,8428.5
EGLD-USDT-SWAP,EGLD-USDT,1608620400000,0.1,1.0,1.0,0.001,20.0,4.339,0.43390000000000006,0.43390000000000006,0.43390000000000006,2251360.0079,2.3078706044124013,3.440660205452084,3.7633435365846957,6.547070231324725,9.611912657864764,17.059108354191554,0.02,10847.500000000002
EIGEN-USDT-SWAP,EIGEN-USDT,1727764200682,1.0,1.0,1.0,0.0001,20.0,0.2403,0.2403,0.2403,0.2403,4658901.5565,4.1701434165008315,2.082032063292494,2.842115843978976,5.395057149997218,7.84833485500569,13.602801132636122,0.02,19704.600000000002
ENA-USDT-SWAP,ENA-USDT,1758094200364,10.0,1.0,1.0,1e-05,50.0,0.22635,2.2635,2.2635,2.2635,90402558.0165,0.44437532290522685,0.4633640293100205,0.9278482053581838,1.9890300449637577,2.9591519142807554,6.271851665370365,0.01,45270.0
ENJ-USDT-SWAP,ENJ-USDT,1709288701407,10.0,1.0,1.0,1e-05,10.0,0.02809,0.2809,0.2809,0.2809,302624.2442,10.697093956142716,7.114905727498844,9.520084243182513,12.401224183670179,17.401502994661143,36.262479229748905,0.05,7022.5
ENS-USDT-SWAP,ENS-USDT,1636623946265,0.1,1.0,1.0,0.001,20.0,7.085,0.7085,0.7085,0.7085,3930576.6240000003,3.531626751754754,2.825257804775494,3.8224214180376803,6.402221961054333,8.011939740067419,12.876448939367346,0.02,22672.0
ENSO-USDT-SWAP,ENSO-USDT,1761732001294,1.0,1.0,1.0,0.0001,50.0,1.0293,1.0293,1.0293,1.0293,1050936.9153,7.776431836693263,5.333443096693369,6.640651124311114,9.704328947873764,11.559274277759268,17.86663062365468,0.01,2264.46
ESP-USDT-SWAP,ESP-USDT,1770739200000,100.0,1.0,1.0,1e-05,20.0,0.09749,9.748999999999999,9.748999999999999,9.748999999999999,844585.117,7.181697404849672,4.642175447490682,5.758918256649759,9.135581535437144,12.525984708068872,22.307777908019965,0.02,9748.999999999998
ETC-USDT-SWAP,ETC-USDT,1573557408000,10.0,0.01,0.01,0.001,50.0,9.407,94.07,0.9407,0.9407,78722311.11469999,1.064339323428905,0.5314343412882172,1.4193099504355988,3.143267790872706,4.439739619298555,7.401760459113671,0.01,20695.399999999998
ETHW-USDT-SWAP,ETHW-USDT,1663311331635,0.1,1.0,1.0,0.0001,10.0,0.3013,0.030130000000000004,0.030130000000000004,0.030130000000000004,706437.9229,8.309236602418295,4.542332171247332,6.373681407771947,10.785038024204718,18.500182601564052,40.15785202591937,0.05,9039.000000000002
ETHFI-USDT-SWAP,ETHFI-USDT,1710764700945,1.0,1.0,1.0,0.0001,20.0,0.6813,0.6813,0.6813,0.6813,8028295.4457,2.940528603411796,0.7348078477481534,1.5385795438360717,3.2964748885672135,5.133872343908719,9.16795083704569,0.02,51097.5
F-USDT-SWAP,F-USDT,1761379201201,100.0,1.0,1.0,1e-06,20.0,0.003785,0.3785,0.3785,0.3785,1336429.753,5.286809779941388,4.792327564383525,5.989057653559282,8.643416367490332,10.220660136628368,17.421996225283067,0.02,5677.5
FARTCOIN-USDT-SWAP,FARTCOIN-USDT,1734685200393,1.0,1.0,1.0,0.0001,20.0,0.1857,0.1857,0.1857,0.1857,6179963.2245000005,5.392289026691237,4.222912612672491,5.151403505160301,6.291622285183873,7.362013857256655,9.140428576368542,0.02,59424.0
