config,cost,scope,mode,L,cagr_IS,cagr_OOS,maxdd_IS,maxdd_OOS,sharpe_IS,sharpe_OOS,worstday_IS,worstday_OOS,liq_IS,liq_OOS,entries_IS,rolls_IS,entries_OOS,rolls_OOS,margin_rebalances_OOS,y2022_fullrun,y2023_fullrun,y2024_fullrun,y2025_fullrun,y2026_fullrun
long_B,base,BTC+ETH,pm_approx,10,34.3,-1.82,-48.8,-15.1,1.1,-0.2,-23.1,-3.0,0,0,45,2,14,0,0,-16.9,85.5,57.1,-8.2,6.0
long_B,base,BTC+ETH,pm_approx,15,47.23,-2.88,-63.7,-21.9,1.1,-0.19,-30.7,-4.4,0,0,45,2,14,0,0,-25.1,137.6,79.5,-12.1,8.9
long_B,base,BTC+ETH,pm_approx,20,56.57,-4.03,-74.9,-28.4,1.08,-0.19,-36.7,-5.8,0,0,45,2,14,0,0,-33.2,195.5,94.5,-15.7,11.8
long_B,base,ETH,cross,1,3.42,-0.38,-5.7,-2.2,0.87,-0.36,-2.9,-0.4,0,0,22,2,8,0,0,-2.3,5.7,7.1,-1.3,0.7
long_B,base,ETH,cross,3,10.07,-1.17,-16.0,-6.5,0.9,-0.36,-8.1,-1.1,0,0,22,2,8,0,0,-6.9,17.8,21.7,-4.0,2.1
long_B,base,ETH,cross,5,16.43,-1.98,-24.9,-10.6,0.92,-0.36,-12.6,-1.9,0,0,22,2,8,0,0,-11.5,30.5,36.7,-6.6,3.6
long_B,base,ETH,cross,10,30.86,-4.11,-43.0,-20.3,0.96,-0.35,-21.8,-3.8,0,0,22,2,8,0,0,-22.7,65.7,74.9,-12.9,7.1
long_B,base,ETH,cross,15,42.63,-6.4,-56.7,-29.1,0.97,-0.35,-28.8,-5.6,0,0,22,2,8,0,0,-33.3,105.7,111.7,-19.1,10.7
long_B,base,ETH,cross,20,50.95,-8.83,-67.4,-37.0,0.97,-0.34,-34.2,-7.5,0,0,22,2,8,0,0,-43.5,150.1,143.5,-25.0,14.2
long_B,base,ETH,cross_stress,1,3.42,-0.38,-11.0,-7.5,0.87,-0.36,-2.9,-0.4,0,0,22,2,8,0,0,-2.3,5.7,7.1,-1.3,0.7
long_B,base,ETH,cross_stress,3,10.07,-1.17,-31.7,-21.7,0.9,-0.36,-8.1,-1.1,0,0,22,2,8,0,0,-6.9,17.8,21.7,-4.0,2.1
long_B,base,ETH,cross_stress,5,16.43,-1.98,-50.6,-35.0,0.92,-0.36,-12.6,-1.9,0,0,22,2,8,0,0,-11.5,30.5,36.7,-6.6,3.6
long_B,base,ETH,cross_stress,10,30.86,-4.11,-91.0,-64.6,0.96,-0.35,-21.8,-3.8,0,0,22,2,8,0,0,-22.7,65.7,74.9,-12.9,7.1
long_B,base,ETH,cross_stress,15,-100.0,-100.0,-100.0,-100.0,-1.66,-0.87,-100.0,-100.0,1,1,6,1,8,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
long_B,base,ETH,cross_stress,20,-100.0,-100.0,-100.0,-100.0,-1.94,-0.89,-100.0,-100.0,1,1,3,1,8,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
long_B,base,ETH,isolated,1,3.34,-0.38,-11.1,-7.5,0.85,-0.36,-2.9,-0.4,0,0,22,2,8,0,0,-2.4,5.6,7.1,-1.3,0.7
long_B,base,ETH,isolated,3,4.4,-6.02,-38.6,-23.9,0.36,-1.05,-8.1,-4.2,24,6,40,0,13,0,0,-23.4,34.8,10.2,-3.6,-6.4
long_B,base,ETH,isolated,5,-30.72,-30.68,-79.3,-56.5,-1.23,-2.85,-13.3,-6.0,67,20,77,0,25,0,0,-55.0,-16.1,-11.9,-31.4,-20.8
long_B,base,ETH,isolated,10,-99.03,-96.03,-100.0,-99.6,-5.09,-5.42,-48.6,-22.8,227,68,230,0,69,0,0,-99.9,-97.3,-94.2,0.0,0.0
long_B,base,ETH,isolated,15,-99.02,-99.98,-100.0,-100.0,-3.42,-5.3,-67.3,-76.5,125,124,125,0,124,0,0,-100.0,0.0,0.0,0.0,0.0
long_B,base,ETH,isolated,20,-99.02,-99.98,-100.0,-100.0,-3.02,-4.22,-65.8,-63.5,91,92,91,0,92,0,0,-100.0,0.0,0.0,0.0,0.0
long_B,base,ETH,isolated_rb,1,3.16,-0.46,-11.1,-7.5,0.81,-0.44,-2.9,-0.4,0,0,22,2,8,0,3,-2.6,5.5,6.9,-1.3,0.6
long_B,base,ETH,isolated_rb,3,4.29,-3.44,-34.2,-24.4,0.43,-1.1,-8.1,-1.3,0,0,22,2,8,0,28,-13.5,12.0,17.0,-6.0,0.3
long_B,base,ETH,isolated_rb,5,-19.26,-12.49,-63.7,-45.4,-0.73,-2.39,-25.1,-2.3,2,0,24,1,8,0,76,-42.3,7.1,-14.8,-16.7,-3.9
long_B,base,ETH,isolated_rb,10,-88.15,-73.64,-99.9,-92.9,-1.95,-4.51,-69.4,-26.6,31,7,46,0,12,0,306,-99.0,-11.8,-81.5,-72.2,-61.0
long_B,base,ETH,isolated_rb,15,-99.08,-99.07,-100.0,-100.0,-3.19,-5.66,-44.8,-39.8,96,29,99,0,32,0,564,-100.0,-96.8,-62.1,0.0,0.0
long_B,base,ETH,isolated_rb,20,-99.02,-99.98,-100.0,-100.0,-2.95,-5.16,-85.0,-51.8,68,54,68,0,55,0,461,-100.0,0.0,0.0,0.0,0.0
long_B,base,ETH,pm_approx,1,3.42,-0.38,-5.7,-2.2,0.87,-0.36,-2.9,-0.4,0,0,22,2,8,0,0,-2.3,5.7,7.1,-1.3,0.7
long_B,base,ETH,pm_approx,3,10.07,-1.17,-16.0,-6.5,0.9,-0.36,-8.1,-1.1,0,0,22,2,8,0,0,-6.9,17.8,21.7,-4.0,2.1
long_B,base,ETH,pm_approx,5,16.43,-1.98,-24.9,-10.6,0.92,-0.36,-12.6,-1.9,0,0,22,2,8,0,0,-11.5,30.5,36.7,-6.6,3.6
long_B,base,ETH,pm_approx,10,30.86,-4.11,-43.0,-20.3,0.96,-0.35,-21.8,-3.8,0,0,22,2,8,0,0,-22.7,65.7,74.9,-12.9,7.1
long_B,base,ETH,pm_approx,15,42.63,-6.4,-56.7,-29.1,0.97,-0.35,-28.8,-5.6,0,0,22,2,8,0,0,-33.3,105.7,111.7,-19.1,10.7
long_B,base,ETH,pm_approx,20,50.95,-8.83,-67.4,-37.0,0.97,-0.34,-34.2,-7.5,0,0,22,2,8,0,0,-43.5,150.1,143.5,-25.0,14.2
short_A,base,BTC,cross,1,0.9,-0.77,-1.8,-1.8,0.73,-1.01,-0.9,-0.5,0,0,6,0,4,0,0,-0.4,0.0,3.1,-1.0,-0.3
short_A,base,BTC,cross,3,2.67,-2.29,-5.4,-5.2,0.73,-1.0,-2.7,-1.4,0,0,6,0,4,0,0,-1.2,0.0,9.5,-3.0,-0.8
short_A,base,BTC,cross,5,4.42,-3.8,-8.9,-8.6,0.73,-1.0,-4.5,-2.4,0,0,6,0,4,0,0,-2.0,0.0,16.1,-4.9,-1.4
short_A,base,BTC,cross,10,8.68,-7.55,-17.3,-16.5,0.72,-1.0,-9.0,-4.7,0,0,6,0,4,0,0,-3.9,0.0,33.6,-9.7,-2.8
short_A,base,BTC,cross,15,12.78,-11.25,-25.1,-23.8,0.72,-0.99,-13.5,-6.9,0,0,6,0,4,0,0,-5.9,0.0,52.5,-14.4,-4.2
short_A,base,BTC,cross,20,16.71,-14.88,-32.3,-30.5,0.72,-0.99,-18.0,-9.1,0,0,6,0,4,0,0,-7.9,0.0,72.6,-19.0,-5.6
short_A,base,BTC,cross_stress,1,0.9,-0.77,-4.1,-3.2,0.73,-1.01,-0.9,-0.5,0,0,6,0,4,0,0,-0.4,0.0,3.1,-1.0,-0.3
short_A,base,BTC,cross_stress,3,2.67,-2.29,-12.2,-9.5,0.73,-1.0,-2.7,-1.4,0,0,6,0,4,0,0,-1.2,0.0,9.5,-3.0,-0.8
short_A,base,BTC,cross_stress,5,4.42,-3.8,-20.3,-15.5,0.73,-1.0,-4.5,-2.4,0,0,6,0,4,0,0,-2.0,0.0,16.1,-4.9,-1.4
short_A,base,BTC,cross_stress,10,8.68,-7.55,-40.4,-29.5,0.72,-1.0,-9.0,-4.7,0,0,6,0,4,0,0,-3.9,0.0,33.6,-9.7,-2.8
short_A,base,BTC,cross_stress,15,12.78,-11.25,-60.5,-42.3,0.72,-0.99,-13.5,-6.9,0,0,6,0,4,0,0,-5.9,0.0,52.5,-14.4,-4.2
short_A,base,BTC,cross_stress,20,16.71,-14.88,-80.6,-53.8,0.72,-0.99,-18.0,-9.1,0,0,6,0,4,0,0,-7.9,0.0,72.6,-19.0,-5.6
short_A,base,BTC,isolated,1,0.9,-0.77,-4.1,-3.2,0.73,-1.01,-0.9,-0.5,0,0,6,0,4,0,0,-0.4,0.0,3.1,-1.0,-0.3
short_A,base,BTC,isolated,3,2.67,-2.29,-12.2,-9.5,0.73,-1.0,-2.7,-1.4,0,0,6,0,4,0,0,-1.2,0.0,9.5,-3.0,-0.8
short_A,base,BTC,isolated,5,-4.81,-3.8,-20.9,-15.5,-0.6,-1.0,-5.5,-2.4,6,0,9,0,4,0,0,-5.6,0.0,-8.7,-4.9,-1.4
short_A,base,BTC,isolated,10,-26.32,-23.5,-62.6,-41.2,-1.65,-1.67,-10.1,-9.0,14,6,17,0,6,0,0,-16.2,0.0,-52.3,-22.2,-17.7
short_A,base,BTC,isolated,15,-71.8,-42.01,-97.8,-66.5,-2.31,-1.87,-43.4,-19.6,43,9,44,0,9,0,0,-52.0,0.0,-95.3,-43.6,-28.4
short_A,base,BTC,isolated,20,-95.71,-75.69,-100.0,-92.0,-3.12,-1.95,-54.6,-60.5,66,16,67,0,16,0,0,-84.3,0.0,-99.9,-80.0,-52.4
short_A,base,BTC,isolated_rb,1,0.9,-0.77,-4.1,-3.2,0.73,-1.01,-0.9,-0.5,0,0,6,0,4,0,0,-0.4,0.0,3.1,-1.0,-0.3
short_A,base,BTC,isolated_rb,3,2.29,-2.45,-12.2,-9.6,0.64,-1.06,-2.7,-1.4,0,0,6,0,4,0,2,-1.3,0.0,8.5,-3.2,-0.8
short_A,base,BTC,isolated_rb,5,3.15,-4.9,-20.5,-16.3,0.54,-1.27,-4.5,-2.6,0,0,6,0,4,0,8,-2.2,0.0,12.3,-5.8,-2.4
short_A,base,BTC,isolated_rb,10,-7.64,-14.07,-42.2,-34.2,-0.55,-1.79,-9.0,-6.0,0,0,6,0,4,0,24,-9.8,0.0,-12.6,-14.9,-8.7
short_A,base,BTC,isolated_rb,15,-46.84,-38.29,-85.0,-60.8,-1.84,-2.97,-33.2,-10.0,7,1,10,0,4,0,63,-27.2,0.0,-79.4,-28.6,-37.3
short_A,base,BTC,isolated_rb,20,-77.48,-58.3,-99.0,-79.2,-2.63,-2.31,-38.0,-27.0,18,4,20,0,4,0,64,-67.1,0.0,-96.5,-59.7,-42.1
short_A,base,BTC,pm_approx,1,0.9,-0.77,-1.8,-1.8,0.73,-1.01,-0.9,-0.5,0,0,6,0,4,0,0,-0.4,0.0,3.1,-1.0,-0.3
short_A,base,BTC,pm_approx,3,2.67,-2.29,-5.4,-5.2,0.73,-1.0,-2.7,-1.4,0,0,6,0,4,0,0,-1.2,0.0,9.5,-3.0,-0.8
short_A,base,BTC,pm_approx,5,4.42,-3.8,-8.9,-8.6,0.73,-1.0,-4.5,-2.4,0,0,6,0,4,0,0,-2.0,0.0,16.1,-4.9,-1.4
short_A,base,BTC,pm_approx,10,8.68,-7.55,-17.3,-16.5,0.72,-1.0,-9.0,-4.7,0,0,6,0,4,0,0,-3.9,0.0,33.6,-9.7,-2.8
short_A,base,BTC,pm_approx,15,12.78,-11.25,-25.1,-23.8,0.72,-0.99,-13.5,-6.9,0,0,6,0,4,0,0,-5.9,0.0,52.5,-14.4,-4.2
short_A,base,BTC,pm_approx,20,16.71,-14.88,-32.3,-30.5,0.72,-0.99,-18.0,-9.1,0,0,6,0,4,0,0,-7.9,0.0,72.6,-19.0,-5.6
short_A,base,BTC+ETH,cross,1,1.2,-0.05,-2.3,-1.1,0.93,-0.1,-1.0,-0.2,0,0,13,0,6,0,0,-0.3,0.0,4.0,-0.1,0.1
short_A,base,BTC+ETH,cross,3,3.59,-0.13,-6.8,-3.3,0.92,-0.09,-3.1,-0.7,0,0,13,0,6,0,0,-0.9,0.0,12.2,-0.4,0.2
short_A,base,BTC+ETH,cross,5,5.96,-0.2,-11.1,-5.4,0.92,-0.07,-5.2,-1.2,0,0,13,0,6,0,0,-1.5,0.0,20.8,-0.5,0.5
short_A,base,BTC+ETH,cross,10,11.78,-0.28,-21.1,-10.5,0.91,-0.04,-10.5,-2.3,0,0,13,0,6,0,0,-3.2,0.0,44.2,-0.7,1.2
short_A,base,BTC+ETH,cross,15,17.45,-0.24,-30.2,-15.5,0.9,-0.0,-15.7,-3.4,0,0,13,0,6,0,0,-4.9,0.0,70.4,-0.5,2.2
short_A,base,BTC+ETH,cross,20,22.96,-0.09,-38.4,-20.2,0.89,0.03,-21.0,-4.4,0,0,13,0,6,0,0,-6.7,0.0,99.3,-0.1,3.4
short_A,base,BTC+ETH,cross_stress,1,1.2,-0.05,-5.6,-2.9,0.93,-0.1,-1.0,-0.2,0,0,13,0,6,0,0,-0.3,0.0,4.0,-0.1,0.1
short_A,base,BTC+ETH,cross_stress,3,3.59,-0.13,-16.7,-8.7,0.92,-0.09,-3.1,-0.7,0,0,13,0,6,0,0,-0.9,0.0,12.2,-0.4,0.2
short_A,base,BTC+ETH,cross_stress,5,5.96,-0.2,-27.4,-14.4,0.92,-0.07,-5.2,-1.2,0,0,13,0,6,0,0,-1.5,0.0,20.8,-0.5,0.5
short_A,base,BTC+ETH,cross_stress,10,11.78,-0.28,-53.0,-28.7,0.91,-0.04,-10.5,-2.3,0,0,13,0,6,0,0,-3.2,0.0,44.2,-0.7,1.2
short_A,base,BTC+ETH,cross_stress,15,-10.48,-0.24,-82.5,-42.8,-0.05,-0.0,-52.6,-3.4,1,0,10,0,6,0,0,-53.0,0.0,52.5,-14.4,-4.2
short_A,base,BTC+ETH,cross_stress,20,-7.36,-43.87,-91.6,-76.1,0.08,-0.84,-53.4,-58.9,1,1,10,0,6,0,0,-53.9,0.0,72.6,-19.0,-5.6
short_A,base,BTC+ETH,isolated,1,1.2,-0.05,-5.6,-2.9,0.93,-0.1,-1.0,-0.2,0,0,13,0,6,0,0,-0.3,0.0,4.0,-0.1,0.1
short_A,base,BTC+ETH,isolated,3,3.59,-0.03,-16.7,-10.0,0.92,-0.02,-3.1,-0.7,0,1,13,0,7,0,0,-0.9,0.0,12.2,-0.4,0.4
short_A,base,BTC+ETH,isolated,5,-0.59,-7.88,-26.7,-22.1,-0.06,-1.67,-5.2,-3.4,13,6,17,0,10,0,0,-6.5,0.0,5.1,-6.4,-7.6
short_A,base,BTC+ETH,isolated,10,-26.34,-39.31,-61.3,-57.9,-1.95,-2.8,-12.6,-8.1,35,23,38,0,23,0,0,-25.3,0.0,-46.5,-34.3,-33.7
short_A,base,BTC+ETH,isolated,15,-76.34,-61.14,-98.7,-81.7,-2.68,-2.74,-43.7,-20.1,90,49,91,0,49,0,0,-72.8,0.0,-95.1,-44.8,-37.8
short_A,base,BTC+ETH,isolated,20,-96.41,-83.96,-100.0,-95.7,-3.32,-2.67,-54.7,-53.0,145,80,147,0,80,0,0,-92.0,0.0,-99.9,-81.7,-50.2
short_A,base,BTC+ETH,isolated_rb,1,1.2,-0.05,-5.6,-2.9,0.93,-0.1,-1.0,-0.2,0,0,13,0,6,0,0,-0.3,0.0,4.0,-0.1,0.1
short_A,base,BTC+ETH,isolated_rb,3,3.09,-0.57,-16.7,-9.0,0.81,-0.41,-3.1,-0.7,0,0,13,0,6,0,11,-1.3,0.0,11.1,-0.6,-0.2
short_A,base,BTC+ETH,isolated_rb,5,3.76,-2.25,-27.7,-15.7,0.61,-0.96,-5.2,-1.3,0,0,13,0,6,0,30,-3.8,0.0,16.1,-1.5,-2.2
short_A,base,BTC+ETH,isolated_rb,10,-14.89,-18.77,-48.7,-36.8,-1.08,-2.26,-12.1,-9.0,4,1,15,0,6,0,102,-27.8,0.0,-14.6,-10.5,-18.8
short_A,base,BTC+ETH,isolated_rb,15,-54.29,-54.25,-90.5,-74.7,-2.39,-3.2,-28.1,-16.0,23,9,29,0,12,0,182,-58.2,0.0,-77.2,-26.9,-49.0
short_A,base,BTC+ETH,isolated_rb,20,-81.48,-72.44,-99.4,-89.0,-2.96,-2.94,-39.7,-23.6,51,34,53,0,34,0,171,-82.8,0.0,-96.3,-60.7,-46.7
short_A,base,BTC+ETH,pm_approx,1,1.2,-0.05,-2.3,-1.1,0.93,-0.1,-1.0,-0.2,0,0,13,0,6,0,0,-0.3,0.0,4.0,-0.1,0.1
short_A,base,BTC+ETH,pm_approx,3,3.59,-0.13,-6.8,-3.3,0.92,-0.09,-3.1,-0.7,0,0,13,0,6,0,0,-0.9,0.0,12.2,-0.4,0.2
short_A,base,BTC+ETH,pm_approx,5,5.96,-0.2,-11.1,-5.4,0.92,-0.07,-5.2,-1.2,0,0,13,0,6,0,0,-1.5,0.0,20.8,-0.5,0.5
short_A,base,BTC+ETH,pm_approx,10,11.78,-0.28,-21.1,-10.5,0.91,-0.04,-10.5,-2.3,0,0,13,0,6,0,0,-3.2,0.0,44.2,-0.7,1.2
short_A,base,BTC+ETH,pm_approx,15,17.45,-0.24,-30.2,-15.5,0.9,-0.0,-15.7,-3.4,0,0,13,0,6,0,0,-4.9,0.0,70.4,-0.5,2.2
short_A,base,BTC+ETH,pm_approx,20,22.96,-0.09,-38.4,-20.2,0.89,0.03,-21.0,-4.4,0,0,13,0,6,0,0,-6.7,0.0,99.3,-0.1,3.4
short_A,base,ETH,cross,1,1.51,0.66,-3.3,-0.9,0.91,1.28,-1.2,-0.2,0,0,7,0,2,0,0,-0.2,0.0,4.8,0.7,0.4
short_A,base,ETH,cross,3,4.5,1.99,-9.5,-2.7,0.91,1.28,-3.6,-0.7,0,0,7,0,2,0,0,-0.6,0.0,14.8,2.1,1.2
short_A,base,ETH,cross,5,7.45,3.32,-15.2,-4.5,0.91,1.29,-6.0,-1.1,0,0,7,0,2,0,0,-1.1,0.0,25.4,3.5,2.0
short_A,base,ETH,cross,10,14.72,6.66,-28.0,-8.9,0.9,1.3,-11.9,-2.2,0,0,7,0,2,0,0,-2.4,0.0,54.7,7.0,4.1
short_A,base,ETH,cross,15,21.78,10.01,-38.8,-13.2,0.9,1.3,-17.9,-3.2,0,0,7,0,2,0,0,-3.9,0.0,87.9,10.5,6.1
short_A,base,ETH,cross,20,28.64,13.37,-48.1,-17.4,0.9,1.31,-23.9,-4.1,0,0,7,0,2,0,0,-5.6,0.0,125.4,14.0,8.1
short_A,base,ETH,cross_stress,1,1.51,0.66,-7.2,-4.5,0.91,1.28,-1.2,-0.2,0,0,7,0,2,0,0,-0.2,0.0,4.8,0.7,0.4
short_A,base,ETH,cross_stress,3,4.5,1.99,-21.0,-13.4,0.91,1.28,-3.6,-0.7,0,0,7,0,2,0,0,-0.6,0.0,14.8,2.1,1.2
short_A,base,ETH,cross_stress,5,7.45,3.32,-34.0,-22.3,0.91,1.29,-6.0,-1.1,0,0,7,0,2,0,0,-1.1,0.0,25.4,3.5,2.0
short_A,base,ETH,cross_stress,10,14.72,6.66,-63.8,-44.1,0.9,1.3,-11.9,-2.2,0,0,7,0,2,0,0,-2.4,0.0,54.7,7.0,4.1
short_A,base,ETH,cross_stress,15,-100.0,10.01,-100.0,-65.5,-1.0,1.3,-100.0,-3.2,1,0,4,0,2,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
short_A,base,ETH,cross_stress,20,-100.0,-100.0,-100.0,-100.0,-0.96,-0.8,-100.0,-100.0,1,1,4,0,2,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
short_A,base,ETH,isolated,1,1.51,0.66,-7.2,-4.5,0.91,1.28,-1.2,-0.2,0,0,7,0,2,0,0,-0.2,0.0,4.8,0.7,0.4
short_A,base,ETH,isolated,3,4.5,2.19,-21.0,-16.2,0.91,1.31,-3.6,-0.7,0,1,7,0,3,0,0,-0.6,0.0,14.8,2.1,1.6
short_A,base,ETH,isolated,5,3.3,-12.09,-33.3,-38.8,0.43,-1.4,-6.0,-6.9,7,6,8,0,6,0,0,-7.5,0.0,19.1,-7.6,-12.7
short_A,base,ETH,isolated,10,-26.36,-58.57,-63.7,-84.7,-1.41,-2.31,-17.2,-23.6,21,17,21,0,17,0,0,-34.4,0.0,-39.1,-46.5,-56.9
short_A,base,ETH,isolated,15,-84.06,-93.35,-99.7,-99.1,-2.19,-2.4,-68.1,-67.9,47,40,47,0,40,0,0,-93.6,0.0,-93.6,-51.2,-97.8
short_A,base,ETH,isolated,20,-97.61,-99.52,-100.0,-100.0,-2.62,-2.73,-77.5,-86.1,79,64,80,0,64,0,0,-99.8,0.0,-99.3,-91.1,-22.4
short_A,base,ETH,isolated_rb,1,1.51,0.66,-7.2,-4.5,0.91,1.28,-1.2,-0.2,0,0,7,0,2,0,0,-0.2,0.0,4.8,0.7,0.4
short_A,base,ETH,isolated_rb,3,3.89,1.29,-21.1,-13.5,0.8,0.89,-3.6,-0.7,0,0,7,0,2,0,9,-1.3,0.0,13.6,1.8,0.3
short_A,base,ETH,isolated_rb,5,4.38,0.35,-34.6,-23.6,0.57,0.15,-6.0,-1.1,0,0,7,0,2,0,22,-5.3,0.0,20.1,2.7,-2.1
short_A,base,ETH,isolated_rb,10,-23.65,-23.66,-63.3,-57.1,-1.17,-1.61,-22.3,-18.3,4,1,9,0,2,0,78,-45.8,0.0,-17.9,-2.8,-34.4
short_A,base,ETH,isolated_rb,15,-65.57,-75.45,-97.5,-90.6,-2.07,-2.32,-32.8,-37.8,16,8,19,0,8,0,119,-89.2,0.0,-62.3,-20.3,-87.9
short_A,base,ETH,isolated_rb,20,-89.16,-98.55,-99.9,-99.9,-2.52,-2.58,-49.6,-82.4,33,30,33,0,30,0,107,-98.5,0.0,-91.2,-69.3,-99.7
short_A,base,ETH,pm_approx,1,1.51,0.66,-3.3,-0.9,0.91,1.28,-1.2,-0.2,0,0,7,0,2,0,0,-0.2,0.0,4.8,0.7,0.4
short_A,base,ETH,pm_approx,3,4.5,1.99,-9.5,-2.7,0.91,1.28,-3.6,-0.7,0,0,7,0,2,0,0,-0.6,0.0,14.8,2.1,1.2
short_A,base,ETH,pm_approx,5,7.45,3.32,-15.2,-4.5,0.91,1.29,-6.0,-1.1,0,0,7,0,2,0,0,-1.1,0.0,25.4,3.5,2.0
short_A,base,ETH,pm_approx,10,14.72,6.66,-28.0,-8.9,0.9,1.3,-11.9,-2.2,0,0,7,0,2,0,0,-2.4,0.0,54.7,7.0,4.1
short_A,base,ETH,pm_approx,15,21.78,10.01,-38.8,-13.2,0.9,1.3,-17.9,-3.2,0,0,7,0,2,0,0,-3.9,0.0,87.9,10.5,6.1
short_A,base,ETH,pm_approx,20,28.64,13.37,-48.1,-17.4,0.9,1.31,-23.9,-4.1,0,0,7,0,2,0,0,-5.6,0.0,125.4,14.0,8.1
short_A,deliv_0.02,BTC,cross,1,0.9,-0.77,-1.8,-1.8,0.73,-1.01,-0.9,-0.5,0,0,6,0,4,0,0,-0.4,0.0,3.1,-1.0,-0.3
short_A,deliv_0.02,BTC,cross,3,2.67,-2.29,-5.4,-5.2,0.73,-1.0,-2.7,-1.4,0,0,6,0,4,0,0,-1.2,0.0,9.5,-3.0,-0.8
short_A,deliv_0.02,BTC,cross,5,4.42,-3.8,-8.9,-8.6,0.73,-1.0,-4.5,-2.4,0,0,6,0,4,0,0,-2.0,0.0,16.1,-4.9,-1.4
short_A,deliv_0.02,BTC,cross,10,8.68,-7.55,-17.3,-16.5,0.72,-1.0,-9.0,-4.7,0,0,6,0,4,0,0,-3.9,0.0,33.6,-9.7,-2.8
short_A,deliv_0.02,BTC,cross,15,12.78,-11.25,-25.1,-23.8,0.72,-0.99,-13.5,-6.9,0,0,6,0,4,0,0,-5.9,0.0,52.5,-14.4,-4.2
short_A,deliv_0.02,BTC,cross,20,16.71,-14.88,-32.3,-30.5,0.72,-0.99,-18.0,-9.1,0,0,6,0,4,0,0,-7.9,0.0,72.6,-19.0,-5.6
short_A,deliv_0.02,BTC+ETH,cross,1,1.2,-0.05,-2.3,-1.1,0.93,-0.1,-1.0,-0.2,0,0,13,0,6,0,0,-0.3,0.0,4.0,-0.1,0.1
short_A,deliv_0.02,BTC+ETH,cross,3,3.59,-0.13,-6.8,-3.3,0.92,-0.09,-3.1,-0.7,0,0,13,0,6,0,0,-0.9,0.0,12.2,-0.4,0.2
short_A,deliv_0.02,BTC+ETH,cross,5,5.96,-0.2,-11.1,-5.4,0.92,-0.07,-5.2,-1.2,0,0,13,0,6,0,0,-1.5,0.0,20.8,-0.5,0.5
short_A,deliv_0.02,BTC+ETH,cross,10,11.78,-0.28,-21.1,-10.5,0.91,-0.04,-10.5,-2.3,0,0,13,0,6,0,0,-3.2,0.0,44.2,-0.7,1.2
short_A,deliv_0.02,BTC+ETH,cross,15,17.45,-0.24,-30.2,-15.5,0.9,-0.0,-15.7,-3.4,0,0,13,0,6,0,0,-4.9,0.0,70.4,-0.5,2.2
short_A,deliv_0.02,BTC+ETH,cross,20,22.96,-0.09,-38.4,-20.2,0.89,0.03,-21.0,-4.4,0,0,13,0,6,0,0,-6.7,0.0,99.3,-0.1,3.4
short_A,deliv_0.02,ETH,cross,1,1.51,0.66,-3.3,-0.9,0.91,1.28,-1.2,-0.2,0,0,7,0,2,0,0,-0.2,0.0,4.8,0.7,0.4
short_A,deliv_0.02,ETH,cross,3,4.5,1.99,-9.5,-2.7,0.91,1.28,-3.6,-0.7,0,0,7,0,2,0,0,-0.6,0.0,14.8,2.1,1.2
short_A,deliv_0.02,ETH,cross,5,7.45,3.32,-15.2,-4.5,0.91,1.29,-6.0,-1.1,0,0,7,0,2,0,0,-1.1,0.0,25.4,3.5,2.0
short_A,deliv_0.02,ETH,cross,10,14.72,6.66,-28.0,-8.9,0.9,1.3,-11.9,-2.2,0,0,7,0,2,0,0,-2.4,0.0,54.7,7.0,4.1
short_A,deliv_0.02,ETH,cross,15,21.78,10.01,-38.8,-13.2,0.9,1.3,-17.9,-3.2,0,0,7,0,2,0,0,-3.9,0.0,87.9,10.5,6.1
short_A,deliv_0.02,ETH,cross,20,28.64,13.37,-48.1,-17.4,0.9,1.31,-23.9,-4.1,0,0,7,0,2,0,0,-5.6,0.0,125.4,14.0,8.1
short_A,mmr1pct,BTC,cross,1,0.9,-0.77,-1.8,-1.8,0.73,-1.01,-0.9,-0.5,0,0,6,0,4,0,0,-0.4,0.0,3.1,-1.0,-0.3
short_A,mmr1pct,BTC,cross,3,2.67,-2.29,-5.4,-5.2,0.73,-1.0,-2.7,-1.4,0,0,6,0,4,0,0,-1.2,0.0,9.5,-3.0,-0.8
short_A,mmr1pct,BTC,cross,5,4.42,-3.8,-8.9,-8.6,0.73,-1.0,-4.5,-2.4,0,0,6,0,4,0,0,-2.0,0.0,16.1,-4.9,-1.4
short_A,mmr1pct,BTC,cross,10,8.68,-7.55,-17.3,-16.5,0.72,-1.0,-9.0,-4.7,0,0,6,0,4,0,0,-3.9,0.0,33.6,-9.7,-2.8
short_A,mmr1pct,BTC,cross,15,12.78,-11.25,-25.1,-23.8,0.72,-0.99,-13.5,-6.9,0,0,6,0,4,0,0,-5.9,0.0,52.5,-14.4,-4.2
short_A,mmr1pct,BTC,cross,20,16.71,-14.88,-32.3,-30.5,0.72,-0.99,-18.0,-9.1,0,0,6,0,4,0,0,-7.9,0.0,72.6,-19.0,-5.6
