,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,ic_est
2023-11-16 00:00:00+00:00,-0.00162764,0.959347,0.14191,0.0533896,0.00775537,0,0,0,0,-9.73673e-06,-0.00161789,-0.0046625,0.00304461,11,0
2023-11-17 00:00:00+00:00,-0.000204562,0.959151,0.137958,0.053013,0.00832612,0,0,0,0,-1.08413e-05,-0.0001932,0.000672544,-0.000865744,11,0
2023-11-18 00:00:00+00:00,0.000924536,0.960038,0.137209,0.0533789,0.0078182,0,0,0,0,-1.07711e-05,0.000935132,-2.32335e-05,0.000958366,11,0
2023-11-19 00:00:00+00:00,0.00075478,0.960763,0.137453,0.0540757,0.00642869,0,0,0,0,-7.76436e-06,0.000762826,0.00183211,-0.00106929,11,0
2023-11-20 00:00:00+00:00,0.00267571,0.963333,0.126369,0.0596087,0.0152333,0.026874,8.61218e-06,4.2129e-06,2.48478e-06,-2.05152e-05,0.00271101,0.00123663,0.00147438,10,0
2023-11-21 00:00:00+00:00,-0.00147819,0.961909,0.110716,0.0472739,0.0112683,0.00369081,1.18071e-06,1.47589e-07,2.02989e-07,-1.49154e-05,-0.00146193,-0.00396465,0.00250273,10,0
2023-11-22 00:00:00+00:00,0.000793192,0.962672,0.107957,0.0433335,0.00796765,0,0,0,0,-1.20448e-05,0.000805352,0.00398833,-0.00318298,10,0
2023-11-23 00:00:00+00:00,0.00053543,0.963188,0.110134,0.0438839,0.00929035,0,0,0,0,-1.08217e-05,0.000546432,-0.00018538,0.000731812,10,0
2023-11-24 00:00:00+00:00,0.000548294,0.963716,0.110107,0.0451333,0.0117425,0,0,0,0,-1.06577e-05,0.00055939,0.000680306,-0.000120917,10,0
2023-11-25 00:00:00+00:00,-0.000600465,0.963137,0.110372,0.0449432,0.0123667,0,0,0,0,-6.66417e-06,-0.000593851,0.000186012,-0.000779863,10,0
2023-11-26 00:00:00+00:00,5.59695e-05,0.963191,0.11007,0.0446527,0.0108406,0,0,0,0,-1.12701e-05,6.7473e-05,-0.000757257,0.00082473,10,0
2023-11-27 00:00:00+00:00,-0.000407795,0.962798,0.107887,0.0444299,0.0107709,0,0,0,0,-1.34658e-05,-0.000394095,-0.000804586,0.000410492,10,0
2023-11-28 00:00:00+00:00,-0.000303994,0.962506,0.108756,0.0443345,0.0105592,0,0,0,0,-1.23692e-05,-0.000291458,0.00101204,-0.00130349,10,2.67482e-07
2023-11-29 00:00:00+00:00,-0.000495985,0.962028,0.11097,0.0438545,0.0108313,0,0,0,0,-1.31517e-05,-0.000482673,-0.000209888,-0.000272785,10,0
2023-11-30 00:00:00+00:00,-0.000119197,0.961913,0.110857,0.0434525,0.0108065,0,0,0,0,-1.34345e-05,-0.00010555,0.000175214,-0.000280763,10,0
2023-12-01 00:00:00+00:00,0.00119014,0.963058,0.113522,0.0436668,0.0111937,0.00462433,1.4797e-06,1.84963e-07,1.13621e-07,-1.12841e-05,0.0012028,0.00175257,-0.000549762,10.2292,0.0017417
2023-12-02 00:00:00+00:00,-0.00101817,0.962078,0.122486,0.0368568,0.00164289,0.00213141,6.81976e-07,8.5247e-08,4.80577e-08,2.91967e-06,-0.00102005,0.00201591,-0.00303596,11,0.0067082
2023-12-03 00:00:00+00:00,0.001431,0.963454,0.125203,0.03703,-0.00162352,0,0,0,0,2.34386e-06,0.00142833,0.00100836,0.000419976,11,0.00576357
2023-12-04 00:00:00+00:00,0.000818152,0.964243,0.180259,0.0525507,-0.0102645,0.112123,3.58901e-05,4.48626e-06,2.39314e-06,1.33926e-05,0.000852361,0.00356104,-0.00270868,13,0.0126832
2023-12-05 00:00:00+00:00,0.00468412,0.968759,0.256933,0.0919067,-0.00892784,0.0218655,6.99521e-06,8.74401e-07,5.73277e-07,1.97675e-05,0.00467531,0.00668364,-0.00200833,13.25,0.0161668
2023-12-06 00:00:00+00:00,0.00181232,0.970515,0.320591,0.103981,-0.0111137,0.120552,3.85741e-05,7.21882e-06,2.24928e-06,1.12222e-05,0.00186482,-0.00324996,0.00511478,15.1042,0.0184514
2023-12-07 00:00:00+00:00,0.00543829,0.975793,0.437161,0.132326,-0.00770042,0.114039,3.64905e-05,8.77812e-06,4.02161e-06,-1.3503e-06,0.00548804,0.00644484,-0.0009568,17.4375,0.0223822
2023-12-08 00:00:00+00:00,-0.00106258,0.974756,0.517457,0.135306,-0.00931971,0.0958864,3.06883e-05,8.9032e-06,4.43306e-06,7.53842e-05,-0.00108565,0.00680595,-0.0078916,21.9375,0.0229643
2023-12-09 00:00:00+00:00,0.00414223,0.978794,0.578835,0.148561,-0.00518933,0.0630107,2.01676e-05,1.03875e-05,2.03601e-06,7.09458e-06,0.00417305,-0.00297556,0.0071486,25.2708,0.0235092
2023-12-10 00:00:00+00:00,-0.0100929,0.968915,0.616898,0.161563,-0.0134399,0.0444276,1.42138e-05,5.72854e-06,1.24706e-06,-8.14118e-05,-0.0100234,0.00333747,-0.0133609,26,0.0241475
2023-12-11 00:00:00+00:00,-0.0211917,0.948382,0.693277,0.182182,0.00950503,0.150036,4.79685e-05,6.85332e-06,2.2316e-05,-3.39966e-05,-0.0212616,-0.0288061,0.00754453,27,0.0203394
2023-12-12 00:00:00+00:00,-0.0022738,0.946226,0.655399,0.170512,0.00319035,0.098972,3.16736e-05,8.80142e-06,7.58267e-06,6.62493e-05,-0.0022621,0.00949216,-0.0117543,27,0.0160986
2023-12-13 00:00:00+00:00,0.00623455,0.952125,0.599648,0.163691,-0.000798389,0.0274802,8.79404e-06,6.30401e-06,1.10557e-06,9.94259e-06,0.00623471,0.00977834,-0.00354363,27,0.0150149
2023-12-14 00:00:00+00:00,0.00220974,0.954229,0.626198,0.174625,0.00298103,0.00206609,6.60182e-07,9.48637e-07,3.56837e-08,7.82498e-05,0.00214684,0.00430397,-0.00215712,27,0.0173253
