family,cfg_id,cfg,L,period,cagr,maxdd,worst_day,worst_intraday,sharpe,final,per_year,coin_cagr,trades,liq,stops,tps,time_exits,lim_placed,lim_filled,mean_trade,t_trade,win_rate
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",15,IS,-0.9791795440233282,0.9999983702123536,-0.7702140654205771,-0.812742140636404,-1.2302496609650226,9.001601416366202e-06,"{""2022"": -0.894, ""2023"": -0.9929, ""2024"": -0.988}","{""BTC"": -0.998, ""ETH"": -1.0, ""SOL"": -1.0, ""XRP"": -1.0, ""DOGE"": -1.0, ""AVAX"": -1.0, ""LINK"": -1.0}",937,17,122,0,798,0,0,-0.03329844138408961,-2.5591494811463162,0.5464247598719317
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",15,OOS,-0.8670151858362269,0.9955520965249439,-0.7539324268520653,-0.7539324268520653,-0.14970431813880716,0.03479118802517408,"{""2025"": -0.9814, ""2026"": 0.8679}","{""BTC"": -0.5178, ""ETH"": -0.9111, ""SOL"": -1.0, ""XRP"": -1.0, ""DOGE"": -0.9877, ""AVAX"": -1.0, ""LINK"": -1.0}",326,6,37,0,283,0,0,-0.015205588595725501,-0.6906980110212024,0.5521472392638037
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",20,IS,-0.998840159786674,0.9999999992791588,-0.8127829060729318,-0.881635865229661,-1.7544461078946991,1.5530490665472114e-09,"{""2022"": -0.9878, ""2023"": -0.9997, ""2024"": -0.9995}","{""BTC"": -1.0, ""ETH"": -1.0, ""SOL"": -1.0, ""XRP"": -1.0, ""DOGE"": -1.0, ""AVAX"": -1.0, ""LINK"": -1.0}",893,38,170,0,685,0,0,-0.06742416270221598,-4.1692731897955815,0.5263157894736842
wick,1002,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 1000000.0, ""hold"": 60, ""side"": ""long""}",20,OOS,-0.9727464921460629,0.9997655776313688,-0.8889053218058953,-0.8955116379187704,-0.19392830229728852,0.002486470819663239,"{""2025"": -0.9984, ""2026"": 0.578}","{""BTC"": -1.0, ""ETH"": -0.9944, ""SOL"": -1.0, ""XRP"": -1.0, ""DOGE"": -1.0, ""AVAX"": -1.0, ""LINK"": -1.0}",311,20,38,0,253,0,0,-0.032496663363778044,-1.167150003342038,0.5337620578778135
wick,1003,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 2.0, ""hold"": 60, ""side"": ""long""}",1,IS,-0.03897206198390846,0.31683820651445627,-0.08512656777928762,-0.08628906847995788,-0.2855056591896264,0.887556937753076,"{""2022"": -0.0148, ""2023"": -0.068, ""2024"": -0.0334}","{""BTC"": -0.1776, ""ETH"": -0.065, ""SOL"": 0.0763, ""XRP"": -0.0424, ""DOGE"": -0.1498, ""AVAX"": 0.0748, ""LINK"": -0.0319}",958,0,102,0,856,0,0,-0.000693272708208079,-0.7468817429894553,0.5688935281837161
wick,1003,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 2.0, ""hold"": 60, ""side"": ""long""}",1,OOS,-0.017562566651892486,0.19370037867927858,-0.06838144860412054,-0.0708671530839291,-0.09061531783988569,0.9709360746966916,"{""2025"": -0.1225, ""2026"": 0.1064}","{""BTC"": -0.0169, ""ETH"": -0.0328, ""SOL"": -0.0364, ""XRP"": 0.0826, ""DOGE"": 0.0166, ""AVAX"": -0.079, ""LINK"": -0.0933}",331,0,38,0,293,0,0,-0.00040673747705142143,-0.24681807484867205,0.56797583081571
wick,1003,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 2.0, ""hold"": 60, ""side"": ""long""}",3,IS,-0.15832024574887793,0.7270397996345884,-0.255379703337863,-0.25779314468383396,-0.30990651366455235,0.5961964808432375,"{""2022"": -0.0646, ""2023"": -0.2413, ""2024"": -0.1599}","{""BTC"": -0.4697, ""ETH"": -0.2382, ""SOL"": 0.1092, ""XRP"": -0.249, ""DOGE"": -0.4943, ""AVAX"": 0.0686, ""LINK"": -0.2054}",958,0,102,0,856,0,0,-0.002079818124624228,-0.7468817429894519,0.5688935281837161
wick,1003,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 2.0, ""hold"": 60, ""side"": ""long""}",3,OOS,-0.08829943093445225,0.49322403205703047,-0.20452819115412446,-0.21301983683730819,-0.07448284977570971,0.857372366892181,"{""2025"": -0.347, ""2026"": 0.3129}","{""BTC"": -0.0606, ""ETH"": -0.1384, ""SOL"": -0.1774, ""XRP"": 0.0968, ""DOGE"": -0.0303, ""AVAX"": -0.3117, ""LINK"": -0.3215}",331,0,38,0,293,0,0,-0.0012202124311542764,-0.24681807484867443,0.56797583081571
wick,1003,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 2.0, ""hold"": 60, ""side"": ""long""}",5,IS,-0.3703285051310332,0.9275194605722836,-0.4256328388964381,-0.4278387728178158,-0.4431571391341092,0.24957702351294725,"{""2022"": -0.1925, ""2023"": -0.5229, ""2024"": -0.3521}","{""BTC"": -0.6808, ""ETH"": -0.4424, ""SOL"": -0.5947, ""XRP"": -0.5566, ""DOGE"": -0.7916, ""AVAX"": -0.1583, ""LINK"": -0.4681}",958,0,104,0,854,0,0,-0.004741832666310364,-0.9951240666891109,0.5688935281837161
wick,1003,"{""w"": 5, ""z"": 10, ""V"": 3, ""entry"": ""mkt"", ""tp"": 1000000.0, ""stop"": 2.0, ""hold"": 60, ""side"": ""long""}",5,OOS,-0.20320381627886397,0.698384602139564,-0.3398093818227036,-0.35690627765744165,-0.056996024319650826,0.6851431414834965,"{""2025"": -0.5392, ""2026"": 0.4869}","{""BTC"": -0.1167, ""ETH"": -0.2851, ""SOL"": -0.3845, ""XRP"": -0.1528, ""DOGE"": -0.1809, ""AVAX"": -0.5911, ""LINK"": -0.5676}",331,0,38,0,293,0,0,-0.002033687385257105,-0.24681807484867171,0.56797583081571
