per,sym,dt,d,net_1m,net_1s,net_2s,net_5s,net_10s,net_30s,net_60s
IS,LINKUSDT,2024-01-09 12:57:00+00:00,1,84.343136477329,211.01161606893427,168.39848828827465,146.47022873665009,131.4022224672137,71.57435380123115,99.15682266184302
IS,CHZUSDT,2022-11-09 21:29:00+00:00,1,163.540902038337,626.2225555817108,635.0509917024444,618.1426654201588,556.8437984451085,401.00593781239365,194.58607724488982
IS,AVAXUSDT,2023-12-26 17:40:00+00:00,1,-118.839984147806,491.8147283740515,440.8609692749255,384.5980273599592,320.2162002596643,78.05853308044954,-90.50679361267575
IS,NEARUSDT,2022-09-13 12:31:00+00:00,1,-246.480443773155,-60.92799591541136,-52.47141671873628,-20.63091006288491,11.41370240486268,-94.61128387848909,-225.05320733262008
IS,PEOPLEUSDT,2024-02-20 15:30:00+00:00,1,-11.323246002943,106.85547047943444,96.35282643171374,44.164653636149524,131.44664224614468,-51.82650778828623,9.670620303370303
IS,NOTUSDT,2024-07-02 13:56:00+00:00,1,-13.140195425062,53.30443670831375,33.93101344864391,11.669482964812516,16.113896651036796,14.631987796941637,2.7924575317874734
IS,MOODENGUSDT,2024-12-05 22:29:00+00:00,1,377.249371338235,544.6011083505549,552.5786510051952,501.6365852172196,475.42357396799866,461.78897818179814,386.63126560185515
IS,BNTUSDT,2023-11-14 18:54:00+00:00,1,12.647383601268999,256.55830433796206,241.53346502026545,180.52309024480235,132.23477888760155,18.709692272392214,23.933588013330056
IS,XRPUSDT,2022-10-20 18:10:00+00:00,1,205.405036113502,201.29710414515466,194.4094628532241,236.35373792527855,246.414146237612,216.53034619382356,211.52693430367594
IS,MEMEUSDT,2023-12-26 17:40:00+00:00,1,-97.974437511115,802.6286460404772,687.7853548770416,539.71570697781,319.4569056243199,68.42259505915636,-59.604278502946265
IS,DOGEUSDT,2022-11-08 04:12:00+00:00,1,215.10115971930003,318.75975724030326,285.4640379474448,317.68234325685086,310.1467296329784,136.689703144519,223.7414585009522
IS,LPTUSDT,2024-03-05 19:55:00+00:00,1,116.032157971206,-0.7274866571545218,0.06327852113005861,11.147115231735924,78.16865693588457,138.77085793397902,133.8959199221694
IS,ORDIUSDT,2023-12-13 01:27:00+00:00,1,-478.295822274002,-433.16641489379714,-434.16029125182354,-463.28852132423737,-450.03435641759427,-538.5506444351292,-469.8032177843555
IS,ORDIUSDT,2024-02-20 15:30:00+00:00,1,222.904281492834,292.07771198936535,271.39736670152746,236.00145498022647,232.0306752377694,173.30663583783388,229.49098930113388
IS,SOLUSDT,2022-11-08 03:19:00+00:00,1,-13.038744372889,82.52941302042521,82.52941302042521,86.3574840371079,14.116685618482165,-42.19008590575053,-8.482113223000031
IS,ETCUSDT,2022-04-30 23:08:00+00:00,1,436.823974779544,438.6663490487979,443.6688784236424,470.8493013558472,520.5548200495595,272.188079397218,458.28696379197663
IS,APTUSDT,2023-01-16 08:10:00+00:00,1,161.18034061997298,391.6548161602966,392.0662175943228,382.47531629609625,305.4355473573582,138.12580499575054,178.2256242938933
IS,AXSUSDT,2023-01-18 15:55:00+00:00,1,-442.270601677618,-90.59943065420103,-90.59943065420103,-90.59943065420103,-115.13748505076,-330.63916471482855,-411.93319695155026
IS,OPUSDT,2023-08-15 19:09:00+00:00,1,255.529896545361,357.43717643799096,375.7683666705987,469.1524854981917,574.1379097929574,363.2961173071388,271.7797356137171
IS,DOGEUSDT,2023-06-28 19:31:00+00:00,1,75.64266659711001,208.67516039053666,200.22620553977953,188.42109932670758,198.53808984157328,88.34259884295635,83.3901763962096
IS,WLDUSDT,2024-10-25 23:22:00+00:00,1,186.101554313549,40.47692974982198,19.302185466671954,29.878401262470884,120.6842944587283,147.70511242036656,207.66090270928797
IS,1000PEPEUSDT,2023-09-13 07:44:00+00:00,1,71.845465684698,41.671596332104286,41.671596332104286,61.251979770806344,61.251979770806344,80.90874580055164,74.85234783767027
IS,ETHUSDT,2022-09-13 12:31:00+00:00,1,-271.533861010679,-361.55442179936125,-316.8746924284723,-290.8487021133762,-312.45952387700305,-365.00523954938933,-273.71325264443266
IS,ARBUSDT,2024-04-13 19:54:00+00:00,1,-993.5488493637761,-1054.4508457817528,-1041.1862571270528,-1082.6181279851658,-1118.449979700629,-1072.076151124554,-974.2704977948972
IS,FRONTUSDT,2024-06-18 01:42:00+00:00,1,-94.69349228402099,-112.63042730376192,-105.48376816040192,-29.297768871231895,150.23938267157712,-122.82208238421897,-62.386306282838234
IS,DOGEUSDT,2023-01-14 09:22:00+00:00,1,-10.477512111365,246.79159113497332,228.26675972275,204.89774790585392,118.50696822470697,89.63373769207804,7.532074412026073
IS,APEUSDT,2022-11-08 19:24:00+00:00,1,-96.32738396751101,-133.42555000749286,-121.9690707601103,-123.56924279921486,-148.04059192610484,-241.08407169231646,-96.56388277983727
IS,1000SHIBUSDT,2024-04-12 18:33:00+00:00,1,-106.978052109217,312.4155784157158,289.4371623802229,473.89391875842693,298.7045910058951,193.34134172915753,-76.70139724721625
