coin,t,te,tx,d,typ,prio,gross,perp_leg,hedge_leg,cost,fund,net,rank,pe,px,he,hx,ei,cost_e,nlegs,acc,dt,year
241,29335518,29335519,29335535,1,1,0.0193051528185606,0.03393302369608553,0.03393302369608553,0.0,0.003285,-0.0,0.03064802369608553,37,-1.1923400000000002,-1.15897,-1.1640100000000002,-1.1592200000000001,24430582,0.00206,1,True,2025-10-10 21:19:00+00:00,2025
73,29335520,29335521,29335525,1,1,0.029983319342136383,0.27393431788414246,0.27393431788414246,0.0,0.01601,-0.0,0.25792431788414244,4,-2.2497100000000003,-2.0076,-2.2475300000000002,-1.99627,8903037,0.0125,1,True,2025-10-10 21:21:00+00:00,2025
37,29335521,29335522,29335523,1,1,0.13197863101959229,0.1417589364174896,0.1417589364174896,0.0,0.037095,-0.0,0.1046639364174896,10,2.6452500000000003,2.77782,2.56279,2.7618400000000003,4348647,0.025085000000000003,1,True,2025-10-10 21:22:00+00:00,2025
234,29335522,29335523,29335524,1,1,0.11491479724645615,0.2332956790302625,0.2332956790302625,0.0,0.03743,-0.0,0.1958656790302625,60,0.032470000000000006,0.24216000000000001,-0.00401,0.23507,23740451,0.024620000000000003,1,True,2025-10-10 21:23:00+00:00,2025
144,29335523,29335524,29335530,1,1,0.01660289242863655,0.03963532227296329,0.03963532227296329,0.0,0.005765,-0.0,0.03387032227296329,22,4.3562,4.3950700000000005,4.3673,4.39606,16229790,0.00331,1,True,2025-10-10 21:24:00+00:00,2025
37,29335524,29335525,29335527,1,1,0.02085876651108265,0.056519484074507575,0.056519484074507575,0.0,0.008730000000000002,-0.0,0.047789484074507574,10,2.7339100000000003,2.7888900000000003,2.7884,2.7898700000000005,4348650,0.0049900000000000005,1,True,2025-10-10 21:25:00+00:00,2025
80,29335527,29335528,29335531,1,1,0.02126595750451088,-0.05968466762612856,-0.05968466762612856,0.0,0.015090000000000001,-0.0,-0.07477466762612857,38,-0.25386000000000003,-0.3154,-0.25141,-0.31253000000000003,9824858,0.00519,1,True,2025-10-10 21:28:00+00:00,2025
73,29335527,29335528,29335529,1,1,0.01716492511332035,0.026269107121525748,0.026269107121525748,0.0,0.0055450000000000004,-0.0,0.020724107121525746,4,-1.9098000000000002,-1.8838700000000002,-1.9126400000000001,-1.85393,8903044,0.002565,1,True,2025-10-10 21:28:00+00:00,2025
92,29335529,29335530,29335531,1,1,0.021452123299241066,0.1506189327643821,0.1506189327643821,0.0,0.018490000000000003,-0.0,0.1321289327643821,35,-0.21072000000000002,-0.07042000000000001,-0.22065,-0.0758,11613021,0.00893,1,True,2025-10-10 21:30:00+00:00,2025
55,29335529,29335530,29335532,1,1,0.011906255967915058,0.039926460920708395,0.039926460920708395,0.0,0.006115000000000001,-0.0,0.03381146092070839,8,6.91701,6.956160000000001,6.918,6.957210000000001,6178633,0.0036200000000000004,1,True,2025-10-10 21:30:00+00:00,2025
264,29335530,29335531,29335538,1,1,0.015141419135034084,0.031382360493389605,0.031382360493389605,0.0,0.003855,-0.0,0.027527360493389604,5,0.63631,0.6672100000000001,0.6637700000000001,0.67166,26684760,0.00179,1,True,2025-10-10 21:31:00+00:00,2025
73,29335531,29335532,29335534,1,1,0.05282018333673477,0.037060221118982106,0.037060221118982106,0.0,0.009475,-0.0,0.027585221118982105,4,-1.8864400000000001,-1.8500500000000002,-1.88321,-1.8512000000000002,8903048,0.0057350000000000005,1,True,2025-10-10 21:32:00+00:00,2025
166,29335532,29335533,29335534,1,1,0.03883318603038788,-0.003284593880336084,-0.003284593880336084,0.0,0.004485,-0.0,-0.007769593880336084,33,2.30717,2.3038800000000004,2.30667,2.3025800000000003,18111210,0.0026,1,True,2025-10-10 21:33:00+00:00,2025
181,29335538,29335539,29335540,1,1,0.01058859471231699,0.02065032738634276,0.02065032738634276,0.0,0.010440000000000001,-0.0,0.010210327386342758,21,-4.08038,-4.05994,-4.08299,-4.06098,19169142,0.00598,1,True,2025-10-10 21:39:00+00:00,2025
55,29335539,29335540,29335542,1,1,0.018534349277615547,0.020119727184110925,0.020119727184110925,0.0,0.0052699999999999995,-0.0,0.014849727184110924,8,6.96025,6.98017,6.963,6.98259,6178643,0.00318,1,True,2025-10-10 21:40:00+00:00,2025
37,29335540,29335541,29335561,1,1,0.024576816707849503,0.051134440016350924,0.051134440016350924,0.0,0.00665,-0.0,0.04448444001635092,10,2.9724600000000003,3.02233,2.9825900000000005,3.0212100000000004,4348666,0.005485,1,True,2025-10-10 21:41:00+00:00,2025
264,29335542,29335543,29335569,1,1,0.03039994090795517,0.0519230865518463,0.0519230865518463,0.0,0.0035600000000000002,-0.0,0.0483630865518463,5,0.73602,0.7866400000000001,0.77901,0.7861800000000001,26684772,0.00168,1,True,2025-10-10 21:43:00+00:00,2025
144,29335542,29335543,29335545,1,1,0.01330725196748972,0.04322825838585698,0.04322825838585698,0.0,0.004,-0.0,0.03922825838585697,22,4.4970300000000005,4.539350000000001,4.507670000000001,4.548920000000001,16229809,0.00199,1,True,2025-10-10 21:43:00+00:00,2025
213,29335542,29335543,29335570,1,1,0.013147073797881603,0.03550579689692457,0.03550579689692457,0.0,0.00248,-0.0,0.033025796896924565,3,5.19418,5.22907,5.2183600000000006,5.22746,21888929,0.0011,1,True,2025-10-10 21:43:00+00:00,2025
171,29335544,29335545,29335554,1,1,0.01876179315149784,-0.011572517286708273,-0.011572517286708273,0.0,0.0044,-0.0,-0.015972517286708274,36,-0.48825,-0.49989000000000006,-0.4595,-0.5158400000000001,18389717,0.0021550000000000002,1,True,2025-10-10 21:45:00+00:00,2025
73,29335544,29335545,29335546,1,1,0.01805044710636139,0.014960809075477588,0.014960809075477588,0.0,0.00518,-0.0,0.009780809075477587,4,-1.75337,-1.73852,-1.75349,-1.742,8903061,0.002875,1,True,2025-10-10 21:45:00+00:00,2025
238,29335545,29335546,29335639,1,1,0.018568363040685654,0.05666740715665197,0.05666740715665197,0.0,0.003875,-0.0,0.05279240715665197,28,1.6498100000000002,1.70493,1.6819400000000002,1.7071100000000001,24214043,0.00237,1,True,2025-10-10 21:46:00+00:00,2025
166,29335555,29335556,29335558,1,1,0.0109367985278368,-0.01736741718311119,-0.01736741718311119,0.0,0.004665,-0.0,-0.022032417183111188,33,2.4637700000000002,2.44625,2.46564,2.45014,18111233,0.002025,1,True,2025-10-10 21:56:00+00:00,2025
1,29335558,29335559,29335560,1,1,0.012403364293277264,-0.021456463466622888,-0.021456463466622888,0.0,0.005305,-0.0,-0.02676146346662289,30,-11.325040000000001,-11.34673,-11.333610000000002,-11.34234,315204,0.002825,1,True,2025-10-10 21:59:00+00:00,2025
1,29335562,29335563,29335565,1,1,0.015688184648752213,-0.13921455637109226,-0.13921455637109226,0.0,0.01268,-0.0,-0.15189455637109225,30,-11.39461,-11.54452,-11.37613,-11.52298,315208,0.0034900000000000005,1,True,2025-10-10 22:03:00+00:00,2025
191,29335562,29335563,29335598,1,1,0.010586025193333626,0.0028340082302056313,0.0028340082302056313,0.0,0.005,-0.0,-0.002165991769794369,41,-2.3156700000000003,-2.31284,-2.3061900000000004,-2.30871,20046984,0.00243,1,True,2025-10-10 22:03:00+00:00,2025
123,29335564,29335565,29335568,1,1,0.011219003237783909,0.07523581466256446,0.07523581466256446,0.0,0.008395,-0.0,0.06684081466256446,24,1.52584,1.5983800000000001,1.5385900000000001,1.59878,14548095,0.00535,1,True,2025-10-10 22:05:00+00:00,2025
181,29335569,29335570,29335571,1,1,0.01447147037833929,-0.006955696379300047,-0.006955696379300047,0.0,0.005350000000000001,-0.0,-0.012305696379300048,21,-3.9197500000000005,-3.9267300000000005,-3.9250500000000006,-3.9281500000000005,19169173,0.0029400000000000003,1,True,2025-10-10 22:10:00+00:00,2025
123,29335580,29335581,29335655,1,1,0.01002587378025055,0.08488067067567817,0.08488067067567817,0.0,0.00492,-0.0,0.07996067067567818,24,1.5577200000000002,1.6391900000000001,1.5704900000000002,1.6343200000000002,14548111,0.0029400000000000003,1,True,2025-10-10 22:21:00+00:00,2025
45,29789590,29789591,29789592,1,1,0.011539091356098652,0.3761641122185124,0.3761641122185124,0.0,0.03638429189930161,-0.0,0.33977982031921083,53,-2.8263300000000005,-2.5070300000000003,-2.8300500000000004,-2.5166500000000003,5114026,0.018182145949650806,1,True,2026-08-22 05:11:00+00:00,2026
238,29789590,29789591,29789592,1,1,0.011143246665596962,-0.0320743475737264,-0.0320743475737264,0.0,0.012565,-0.0,-0.0446393475737264,35,1.0536100000000002,1.02101,1.0529100000000002,1.02173,24277467,0.006825,1,True,2026-08-22 05:11:00+00:00,2026
256,29789590,29789591,29789592,1,1,0.010721885599195957,0.05432420742681643,0.05432420742681643,0.0,0.00937,-0.0,0.044954207426816425,12,-0.9747100000000001,-0.9218100000000001,-0.97657,-0.9185500000000001,25901218,0.00434,1,True,2026-08-22 05:11:00+00:00,2026
111,29789591,29789592,29789593,1,1,0.017805054783821106,0.07559070103443366,0.07559070103443366,0.0,0.019870850693004347,-0.0,0.05571985034142932,41,-8.53842,-8.46555,-8.54405,-8.46034,13417315,0.013647925346502174,1,True,2026-08-22 05:12:00+00:00,2026
257,29789593,29789594,29789599,1,1,0.011001978069543839,-0.029991068698715484,-0.029991068698715484,0.0,0.006125,-0.0,-0.03611606869871548,49,-2.74872,-2.77917,-2.7442,-2.77965,26000556,0.004045,1,True,2026-08-22 05:14:00+00:00,2026
238,29789601,29789602,29789728,1,1,0.010036422871053219,0.05344948139617145,0.05344948139617145,0.0,0.006025,-0.0,0.04742448139617145,35,1.02532,1.07739,1.0342500000000001,1.07841,24277478,0.00457,1,True,2026-08-22 05:22:00+00:00,2026
