,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,ic_est
2024-08-21 00:00:00+00:00,-0.00201212,1.06483,0.544704,0.0224707,-0.022037,0.192024,7.38668e-05,1.18408e-05,2.09038e-05,2.68118e-05,-0.00192438,0.00843433,-0.0103587,28,0.0316912
2024-08-22 00:00:00+00:00,-0.00112819,1.06363,0.5053,0.0514996,-0.0149471,0.0534794,1.71102e-05,2.35943e-06,2.01439e-06,8.55982e-06,-0.00111157,0.00127826,-0.00238984,28,0.0309471
2024-08-23 00:00:00+00:00,-0.00583438,1.05742,0.449987,0.0588151,-0.0153398,0.269013,0.000100377,1.78455e-05,2.1949e-05,6.51654e-05,-0.00576816,0.01675,-0.0225182,28,0.0281445
2024-08-24 00:00:00+00:00,-0.000118704,1.0573,0.325191,0.0265089,-0.00465429,0.118662,4.48681e-05,1.06872e-05,1.02016e-05,3.54437e-05,-8.46551e-05,0.00226112,-0.00234577,25.9167,0.0228395
2024-08-25 00:00:00+00:00,-3.73329e-05,1.05726,0.269379,0.0129063,-0.00721372,0.0230486,7.37569e-06,9.21962e-07,7.62656e-07,-3.69056e-06,-2.32744e-05,-0.00470987,0.0046866,24,0.0223478
2024-08-26 00:00:00+00:00,0.0008713,1.05818,0.268404,0.00165154,-0.0115416,0.14813,4.74037e-05,1.73615e-05,1.37382e-05,6.21836e-06,0.000944288,-0.00678407,0.00772835,22.9375,0.0262199
2024-08-27 00:00:00+00:00,-0.002023,1.05604,0.311115,-0.0107884,-0.0163281,0.158805,5.08358e-05,1.18452e-05,4.0497e-06,2.38338e-06,-0.00195898,-0.00972466,0.00776568,24,0.0305028
2024-08-28 00:00:00+00:00,-0.00305557,1.05281,0.41266,-0.0120387,-0.0116131,0.0802259,2.70724e-05,1.07882e-05,4.46169e-06,2.54348e-05,-0.00303854,-0.00224543,-0.000793104,24.1042,0.0262795
2024-08-29 00:00:00+00:00,0.00103155,1.0539,0.445717,-0.0130445,-0.00686584,0.0578608,1.90651e-05,7.41288e-06,3.03176e-06,1.04781e-05,0.00105237,-0.000570904,0.00162328,24.0417,0.0268705
2024-08-30 00:00:00+00:00,-0.00136348,1.05246,0.483599,-0.0190146,-0.0115014,0.208036,7.17935e-05,3.94621e-05,1.24151e-05,1.8473e-05,-0.00125522,0.000218816,-0.00147404,25,0.0303214
2024-08-31 00:00:00+00:00,-0.00136568,1.05102,0.519073,-0.0194763,-0.00492991,0.0205892,6.59006e-06,1.18192e-06,5.23474e-07,1.03254e-05,-0.00136691,-0.00399036,0.00262345,25,0.0311663
2024-09-01 00:00:00+00:00,0.00319647,1.05438,0.50202,-0.0225931,-0.00483142,0.0146186,4.6786e-06,8.35022e-07,2.9667e-07,-3.53066e-05,0.00323444,-0.0106057,0.0138402,25,0.0300898
