book,listing,book_intraday,L,sharpe,cagr,y2025,y2026,dd_daily,dd_intrabar,worst_intraday_loss,listing_liq,half_kelly_oos
haircut50_0.68,as_is_1.40,stress,1.0,1.616348616216814,0.20460390557628338,0.30925924602410926,0.04145609238123549,0.08159485840246439,0.09342177645562422,-0.059758685385015275,False,6.756248410713692
haircut50_0.68,as_is_1.40,stress,2.0,1.6113297124136956,0.42863207435713124,0.6796854250540401,0.07852750939634201,0.1589074190495703,0.18057004391841225,-0.1188667199466189,False,6.734960226046209
haircut50_0.68,as_is_1.40,stress,2.5,1.6091630263119188,0.5469931971249151,0.8884557347207063,0.09530267489348176,0.19596264707716082,0.2218479656963409,-0.14818083568073992,False,6.724678582788339
haircut50_0.68,as_is_1.40,stress,3.0,1.607222867011663,0.6689429117751868,1.1128945186183685,0.11084852555849856,0.2319554984218256,0.26162736861261493,-0.17733715586766308,False,6.714616864539442
haircut50_0.68,as_is_1.40,stress,3.5,1.6055082751685803,0.7939113054413087,1.3527081947283435,0.125127564342967,0.26689116544708014,0.2999337324053628,-0.206337257850841,False,6.704756371317489
haircut50_0.68,as_is_1.40,stress,4.0,1.6040186801594774,0.9212610809729385,1.607368157311313,0.13810579630640119,0.30077595152996683,0.33679345686609363,-0.23518269798561175,False,6.695076123524917
haircut50_0.68,as_is_1.40,stress,5.0,1.6023184134731487,1.180801120558903,2.1592004755071854,0.16004190606602986,0.3654234033996179,0.4157800259373806,-0.29241571527151067,False,6.679948249113192
haircut50_0.68,as_is_1.40,stress,6.0,1.6023829531200326,1.4423048897557105,2.7618590509590475,0.17645808060077073,0.4259689309177268,0.49207335890415127,-0.34904825185669475,False,6.670898314853753
as_is,grid_short_median_1.11,close,1.0,2.007275349349002,0.2619284221262126,0.416969522900301,0.03977273437913076,0.07732792010963807,0.08252925571311176,-0.05114621158065957,False,8.399426342682869
as_is,grid_short_median_1.11,close,2.0,2.002247600988313,0.5678112574026797,0.9672828353210217,0.075089146856133,0.15004730836330193,0.16233564628084618,-0.10164177233790761,False,8.378063487693662
as_is,grid_short_median_1.11,close,2.5,2.0000156223849026,0.737606491349291,1.3008487362258454,0.09096758987668174,0.184739341455328,0.20118061511646168,-0.12664965116985072,False,8.367232801745503
as_is,grid_short_median_1.11,close,3.0,1.9979686092916782,0.918639978993375,1.677911211661629,0.10560807268869654,0.21835134903271258,0.23930249174807938,-0.15149973445459608,False,8.356272850618199
as_is,grid_short_median_1.11,close,3.5,1.9961046364091333,1.1107739117237938,2.101837424031704,0.11897625587110472,0.25090680209621363,0.27668942735432434,-0.1761935995355961,False,8.345157107212911
as_is,grid_short_median_1.11,close,4.0,1.994421971204308,1.3137480814176272,2.575874566844883,0.1310413107497077,0.28242889703852636,0.3133306436059734,-0.20073280276818917,False,8.333855247039997
