pick,method,hedge,Wf,K,Wz,zin,zout,zstop,exec,lev,period,variant,cagr,final,sharpe,worst_day,maxdd,trades,liqs,legged,maker_miss,wbars,fbbars,per_year,cagr_reported,final_reported
pick10,coint,ret,60,10,72,3.0,0.5,4.5,taker,3,OOS,lenient_liq,-0.07456274277414665,0.8789835263079873,-0.2508300991535736,-0.07647862862923427,0.44643445015115724,394,0,0,0,10616,77,"{""2025"": 0.1733, ""2026"": -0.2508}",,
pick10,coint,ret,60,10,72,3.0,0.5,4.5,taker,5,OOS,base,-0.141778906452809,0.775297388020825,-0.24150049588270348,-0.1251275090188776,0.6373360239464889,394,0,0,0,10616,77,"{""2025"": 0.2729, ""2026"": -0.3909}",-0.141778906452809,0.775297388020825
pick10,coint,ret,60,10,72,3.0,0.5,4.5,taker,5,OOS,lenient_liq,-0.141778906452809,0.775297388020825,-0.24150049588270348,-0.1251275090188776,0.6373360239464889,394,0,0,0,10616,77,"{""2025"": 0.2729, ""2026"": -0.3909}",,
pick10,coint,ret,60,10,72,3.0,0.5,4.5,taker,10,OOS,base,-0.3505808205817055,0.48744633533198284,-0.21716025818753754,-0.23903598633236134,0.8888837852819835,394,0,0,0,10616,77,"{""2025"": 0.4165, ""2026"": -0.6559}",-0.3505808205817055,0.4874463353319828
pick10,coint,ret,60,10,72,3.0,0.5,4.5,taker,10,OOS,lenient_liq,-0.3505808205817055,0.48744633533198284,-0.21716025818753754,-0.23903598633236134,0.8888837852819835,394,0,0,0,10616,77,"{""2025"": 0.4165, ""2026"": -0.6559}",,
pick10,coint,ret,60,10,72,3.0,0.5,4.5,taker,15,OOS,base,-1.0,0.0,-3.5559737931341573,-1.0,1.0,10,1,0,0,146,0,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick10,coint,ret,60,10,72,3.0,0.5,4.5,taker,15,OOS,lenient_liq,-0.9317938554748113,0.011448988378091184,-0.6248271214769289,-0.9504892266549776,0.997431389771252,381,1,0,0,10140,77,"{""2025"": -0.9361, ""2026"": -0.8208}",,
pick10,coint,ret,60,10,72,3.0,0.5,4.5,taker,20,OOS,base,-1.0,0.0,-3.6302236914372914,-1.0,1.0,8,1,0,0,141,0,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick10,coint,ret,60,10,72,3.0,0.5,4.5,taker,20,OOS,lenient_liq,-1.0,0.0,-3.6302236914372914,-1.0,1.0,8,1,0,0,141,0,"{""2025"": -1.0, ""2026"": -1.0}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,1,IS,base,0.052962676546393306,1.1674929669893868,0.5614469616755529,-0.03537917483715358,0.21083031772989602,872,0,67,1,24852,105,"{""2022"": 0.0045, ""2023"": -0.0532, ""2024"": 0.2276}",0.0529626765463933,1.1674929669893868
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,1,IS,tick5bp,0.015956931623966497,1.0486500916814376,0.2069453744717372,-0.037324128885890206,0.26522798474770903,872,0,178,2,24856,105,"{""2022"": -0.0353, ""2023"": -0.0748, ""2024"": 0.1749}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,1,IS,tick10bp,-0.03125033523069676,0.9091284695851057,-0.26174967303509306,-0.03732412888589032,0.33630442288450857,869,0,342,7,24790,105,"{""2022"": -0.0812, ""2023"": -0.1198, ""2024"": 0.1242}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,1,IS,lenient_liq,0.052962676546393306,1.1674929669893868,0.5614469616755529,-0.03537917483715358,0.21083031772989602,872,0,67,1,24852,105,"{""2022"": 0.0045, ""2023"": -0.0532, ""2024"": 0.2276}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,3,IS,base,0.13966819022078725,1.4803831822608329,0.5821234474207836,-0.10614717264145057,0.5342588650953087,872,0,67,1,24852,105,"{""2022"": -0.0111, ""2023"": -0.168, ""2024"": 0.7992}",0.1396681902207872,1.4803831822608329
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,3,IS,tick5bp,0.024100203835685896,1.0740745761876105,0.23176368268896552,-0.11184761943767207,0.6240355284462784,872,0,178,2,24856,105,"{""2022"": -0.1241, ""2023"": -0.2234, ""2024"": 0.5791}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,3,IS,tick10bp,-0.11202796480679567,0.7001039817517052,-0.23324802376064777,-0.11184761943767196,0.7230433713779278,869,0,342,7,24790,105,"{""2022"": -0.2434, ""2023"": -0.3314, ""2024"": 0.3839}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,3,IS,lenient_liq,0.13966819022078725,1.4803831822608329,0.5821234474207836,-0.10614717264145057,0.5342588650953087,872,0,67,1,24852,105,"{""2022"": -0.0111, ""2023"": -0.168, ""2024"": 0.7992}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,5,IS,base,0.19401049446568264,1.702460879009359,0.6049012174166427,-0.1769328676956844,0.7448781133596787,872,0,67,1,24852,105,"{""2022"": -0.0585, ""2023"": -0.289, ""2024"": 1.5432}",0.1940104944656826,1.702460879009359
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,5,IS,tick5bp,-0.0003148243097224057,0.9990556090667555,0.2590810154966244,-0.18620667069209218,0.82144624304657,872,0,178,2,24856,105,"{""2022"": -0.2312, ""2023"": -0.3659, ""2024"": 1.0492}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,5,IS,tick10bp,-0.21173391156273724,0.4897199614979495,-0.20171353616006926,-0.18620667069209174,0.8928081479158818,869,0,342,7,24790,105,"{""2022"": -0.3977, ""2023"": -0.5059, ""2024"": 0.6455}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,5,IS,lenient_liq,0.19401049446568264,1.702460879009359,0.6049012174166427,-0.1769328676956844,0.7448781133596787,872,0,67,1,24852,105,"{""2022"": -0.0585, ""2023"": -0.289, ""2024"": 1.5432}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,10,IS,base,0.15631924349299964,1.5462383272186788,0.6724713582853868,-0.3540145811614548,0.9603075839272733,872,0,67,1,24852,105,"{""2022"": -0.2878, ""2023"": -0.5805, ""2024"": 4.1755}",0.1563192434929996,1.5462383272186788
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,10,IS,tick5bp,-0.1878170077578486,0.5356730949680245,0.3407631964233107,-0.3714008877484576,0.9805826514709456,872,0,178,2,24856,105,"{""2022"": -0.5259, ""2023"": -0.6656, ""2024"": 2.3789}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,10,IS,tick10bp,-0.4950847716213136,0.12866258482486584,-0.10613685372498598,-0.3714008877484579,0.9931029627341068,869,0,342,7,24790,105,"{""2022"": -0.7095, ""2023"": -0.7971, ""2024"": 1.1831}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,10,IS,lenient_liq,0.15631924349299964,1.5462383272186788,0.6724713582853868,-0.3540145811614548,0.9603075839272733,872,0,67,1,24852,105,"{""2022"": -0.2878, ""2023"": -0.5805, ""2024"": 4.1755}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,15,IS,base,-0.11445648129577946,0.6943742281770177,0.758623445754441,-0.5313461112694826,0.9967183795932045,872,0,67,1,24852,105,"{""2022"": -0.5817, ""2023"": -0.804, ""2024"": 7.4715}",-0.1144564812957794,0.6943742281770177
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,15,IS,tick5bp,-0.47805466094664273,0.14212870401642907,0.4485983265920728,-0.555623354878066,0.9988701036793621,872,0,178,2,24856,105,"{""2022"": -0.7737, ""2023"": -0.8601, ""2024"": 3.4884}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,15,IS,tick10bp,-0.7446459891130877,0.01663497921710404,0.024406326091425623,-0.5556233548780666,0.999764265249391,869,0,342,7,24790,105,"{""2022"": -0.8919, ""2023"": -0.9341, ""2024"": 1.3341}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,15,IS,lenient_liq,-0.11445648129577946,0.6943742281770177,0.758623445754441,-0.5313461112694826,0.9967183795932045,872,0,67,1,24852,105,"{""2022"": -0.5817, ""2023"": -0.804, ""2024"": 7.4715}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,20,IS,base,-1.0,0.0,0.28372395888332885,-1.0,1.0,278,1,13,0,8306,85,"{""2022"": -1.0, ""2023"": -1.0, ""2024"": -1.0}",-1.0,0.0
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,20,IS,tick5bp,-1.0,0.0,0.09587445086494065,-1.0,1.0,278,1,45,0,8306,85,"{""2022"": -1.0, ""2023"": -1.0, ""2024"": -1.0}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,20,IS,tick10bp,-1.0,0.0,-0.2039290631863752,-1.0,1.0,278,1,93,1,8307,85,"{""2022"": -1.0, ""2023"": -1.0, ""2024"": -1.0}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,20,IS,lenient_liq,-0.9117830519518594,0.0006853846225556298,0.6127104613308754,-0.9606935212519404,0.9999993228484676,861,2,65,1,24430,90,"{""2022"": -0.9922, ""2023"": -0.9351, ""2024"": 0.3513}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,1,IS,base,-0.04419623418528362,0.8731578744619817,-0.4046964510731882,-0.035606831298603536,0.350262229675502,872,0,0,0,24853,105,"{""2022"": -0.0984, ""2023"": -0.1304, ""2024"": 0.1136}",-0.0441962341852836,0.8731578744619817
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,1,IS,lenient_liq,-0.04419623418528362,0.8731578744619817,-0.4046964510731882,-0.035606831298603536,0.350262229675502,872,0,0,0,24853,105,"{""2022"": -0.0984, ""2023"": -0.1304, ""2024"": 0.1136}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,3,IS,base,-0.14694377160020056,0.6207056969720107,-0.37798142080717895,-0.10691673505506438,0.7404666199873323,872,0,0,0,24853,105,"{""2022"": -0.2842, ""2023"": -0.3552, ""2024"": 0.345}",-0.1469437716002005,0.6207056969720107
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,3,IS,lenient_liq,-0.14694377160020056,0.6207056969720107,-0.37798142080717895,-0.10691673505506438,0.7404666199873323,872,0,0,0,24853,105,"{""2022"": -0.2842, ""2023"": -0.3552, ""2024"": 0.345}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,5,IS,base,-0.2624686202848967,0.401098473863377,-0.34813837726239427,-0.17836231182497375,0.9040236924502527,872,0,0,0,24853,105,"{""2022"": -0.4501, ""2023"": -0.5351, ""2024"": 0.569}",-0.2624686202848967,0.401098473863377
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,5,IS,lenient_liq,-0.2624686202848967,0.401098473863377,-0.34813837726239427,-0.17836231182497375,0.9040236924502527,872,0,0,0,24853,105,"{""2022"": -0.4501, ""2023"": -0.5351, ""2024"": 0.569}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,10,IS,base,-0.557623289041229,0.08652354883037056,-0.25631622437299134,-0.3576311574158806,0.9944997080345301,872,0,0,0,24853,105,"{""2022"": -0.7562, ""2023"": -0.821, ""2024"": 0.9832}",-0.557623289041229,0.0865235488303705
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,10,IS,lenient_liq,-0.557623289041229,0.08652354883037056,-0.25631622437299134,-0.3576311574158806,0.9944997080345301,872,0,0,0,24853,105,"{""2022"": -0.7562, ""2023"": -0.821, ""2024"": 0.9832}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,15,IS,base,-0.7908576761039599,0.009138199940681666,-0.12849969074397047,-0.5379623702738224,0.9998332769657962,872,0,0,0,24853,105,"{""2022"": -0.9163, ""2023"": -0.9459, ""2024"": 1.0174}",-0.7908576761039599,0.0091381999406816
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,15,IS,lenient_liq,-0.7908576761039599,0.009138199940681666,-0.12849969074397047,-0.5379623702738224,0.9998332769657962,872,0,0,0,24853,105,"{""2022"": -0.9163, ""2023"": -0.9459, ""2024"": 1.0174}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,20,IS,base,-1.0,0.0,-0.39655821287957493,-1.0,1.0,278,1,0,0,8306,85,"{""2022"": -1.0, ""2023"": -1.0, ""2024"": -1.0}",-1.0,0.0
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,20,IS,lenient_liq,-0.9914954699060546,6.131036331434477e-07,-0.1642844432338649,-0.9783422184938243,0.9999999966750905,861,2,0,0,24431,90,"{""2022"": -0.9995, ""2023"": -0.9887, ""2024"": -0.9006}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,1,OOS,base,0.09633873366637635,1.1654471242864675,0.8583868112015599,-0.05535942055756349,0.13660857046294694,537,0,43,0,14009,133,"{""2025"": 0.194, ""2026"": -0.0239}",0.0963387336663763,1.1654471242864677
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,1,OOS,tick5bp,0.04470105760229348,1.0755098509508867,0.437906754957024,-0.055359409677235294,0.15758410550490942,537,0,116,1,14010,133,"{""2025"": 0.1228, ""2026"": -0.0421}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,1,OOS,tick10bp,-0.0081155102974525,0.9865272790264369,-0.01457954480228904,-0.055359410604784665,0.19262558042332323,536,0,212,3,14008,133,"{""2025"": 0.0652, ""2026"": -0.0739}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,1,OOS,lenient_liq,0.09633873366637635,1.1654471242864675,0.8583868112015599,-0.05535942055756349,0.13660857046294694,537,0,43,0,14009,133,"{""2025"": 0.194, ""2026"": -0.0239}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,3,OOS,base,0.2687928499929775,1.48629689232857,0.8591626853474705,-0.16964597906794976,0.3793804946336492,537,0,43,0,14009,133,"{""2025"": 0.6244, ""2026"": -0.085}",0.2687928499929775,1.48629689232857
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,3,OOS,tick5bp,0.09833745443853203,1.1689860893064639,0.44424139951063324,-0.16964656095213904,0.42336166828565924,537,0,116,1,14010,133,"{""2025"": 0.3518, ""2026"": -0.1353}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,3,OOS,tick10bp,-0.05887515142522015,0.9039259331114928,-0.00122482856087747,-0.16964658627553986,0.49242153772228225,536,0,212,3,14008,133,"{""2025"": 0.1567, ""2026"": -0.2185}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,3,OOS,lenient_liq,0.2687928499929775,1.48629689232857,0.8591626853474705,-0.16964597906794976,0.3793804946336492,537,0,43,0,14009,133,"{""2025"": 0.6244, ""2026"": -0.085}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,5,OOS,base,0.39340735418137496,1.7371379801633513,0.8627461504326998,-0.28891456222740786,0.5782625272009598,537,0,43,0,14009,133,"{""2025"": 1.07, ""2026"": -0.1608}",0.3934073541813749,1.7371379801633513
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,5,OOS,tick5bp,0.09636037623213944,1.1654854219929227,0.4551565023937563,-0.2889182703028923,0.6267232928535496,537,0,116,1,14010,133,"{""2025"": 0.5254, ""2026"": -0.236}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,5,OOS,tick10bp,-0.15125530032762913,0.7610993895147995,0.018840464921860013,-0.2889183886690173,0.6982776396263735,536,0,212,3,14008,133,"{""2025"": 0.1796, ""2026"": -0.3548}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,5,OOS,lenient_liq,0.39340735418137496,1.7371379801633513,0.8627461504326998,-0.28891456222740786,0.5782625272009598,537,0,43,0,14009,133,"{""2025"": 1.07, ""2026"": -0.1608}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,10,OOS,base,-1.0,0.0,0.2086373543236647,-1.0,1.0,270,1,22,0,7044,65,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,10,OOS,tick5bp,-1.0,0.0,-0.18958136790587302,-1.0,1.0,270,1,63,0,7044,65,"{""2025"": -1.0, ""2026"": -1.0}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,10,OOS,tick10bp,-1.0,0.0,-0.5019870245698284,-1.0,1.0,269,1,107,1,7029,65,"{""2025"": -1.0, ""2026"": -1.0}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,10,OOS,lenient_liq,-0.7140133343770487,0.12445890436709704,0.28950232594455466,-0.9084305853353501,0.9913784559928266,520,1,43,0,13572,108,"{""2025"": -0.7973, ""2026"": -0.3861}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,15,OOS,base,-1.0,0.0,1.1485435879780266,-1.0,1.0,268,1,22,0,6980,54,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,15,OOS,tick5bp,-1.0,0.0,0.638569722843213,-1.0,1.0,268,1,63,0,6980,54,"{""2025"": -1.0, ""2026"": -1.0}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,15,OOS,tick10bp,-1.0,0.0,0.2537673501518594,-1.0,1.0,267,1,107,1,6965,54,"{""2025"": -1.0, ""2026"": -1.0}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,15,OOS,lenient_liq,-0.6667224151303393,0.16056715288065662,0.8353787149439058,-0.9569870879179602,0.9966621797253199,518,1,43,0,13508,97,"{""2025"": -0.5875, ""2026"": -0.6108}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,20,OOS,base,-1.0,0.0,-2.2664726343198884,-1.0,1.0,22,1,1,0,593,0,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,20,OOS,tick5bp,-1.0,0.0,-2.4874057238413996,-1.0,1.0,22,1,5,0,593,0,"{""2025"": -1.0, ""2026"": -1.0}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,20,OOS,tick10bp,-1.0,0.0,-2.4874057238413996,-1.0,1.0,22,1,5,0,593,0,"{""2025"": -1.0, ""2026"": -1.0}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,maker,20,OOS,lenient_liq,-1.0,0.0,0.3467980214093756,-1.0,1.0,318,3,27,0,8188,1,"{""2025"": -0.8391, ""2026"": -1.0}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,1,OOS,base,3.706331564834464e-05,1.000061696847246,0.05656945256351791,-0.05629672755481774,0.18833892235757832,537,0,0,0,14009,133,"{""2025"": 0.0847, ""2026"": -0.078}",3.706331564834464e-05,1.000061696847246
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,1,OOS,lenient_liq,3.706331564834464e-05,1.000061696847246,0.05656945256351791,-0.05629672755481774,0.18833892235757832,537,0,0,0,14009,133,"{""2025"": 0.0847, ""2026"": -0.078}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,3,OOS,base,-0.03536739940647193,0.9418216503487217,0.06635207144509353,-0.17212848593596475,0.484123449477874,537,0,0,0,14009,133,"{""2025"": 0.2205, ""2026"": -0.2284}",-0.0353673994064719,0.9418216503487216
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,3,OOS,lenient_liq,-0.03536739940647193,0.9418216503487217,0.06635207144509353,-0.17212848593596475,0.484123449477874,537,0,0,0,14009,133,"{""2025"": 0.2205, ""2026"": -0.2284}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,5,OOS,base,-0.11540927109103938,0.815354859940955,0.08227851006100242,-0.2924736941203806,0.6898967089153778,537,0,0,0,14009,133,"{""2025"": 0.2893, ""2026"": -0.3676}",-0.1154092710910393,0.815354859940955
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,5,OOS,lenient_liq,-0.11540927109103938,0.815354859940955,0.08227851006100242,-0.2924736941203806,0.6898967089153778,537,0,0,0,14009,133,"{""2025"": 0.2893, ""2026"": -0.3676}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,10,OOS,base,-1.0,0.0,-0.37582865654786507,-1.0,1.0,270,1,0,0,7044,65,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,10,OOS,lenient_liq,-0.8864441465246918,0.026747871682919856,-0.34887925421803273,-0.9187539011206207,0.9955134681309339,520,1,0,0,13572,108,"{""2025"": -0.9236, ""2026"": -0.6498}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,15,OOS,base,-1.0,0.0,-3.0898117703753583,-1.0,1.0,25,1,0,0,598,0,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,15,OOS,lenient_liq,-0.9763318324208733,0.0019661328689648126,-0.16818964514090926,-0.9578753574208522,0.9996228882844405,498,2,0,0,12916,44,"{""2025"": -0.9883, ""2026"": -0.8314}",,
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,20,OOS,base,-1.0,0.0,-2.778435908435784,-1.0,1.0,22,1,0,0,593,0,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick15,coint,lvl,60,10,72,3.0,0.5,4.5,taker,20,OOS,lenient_liq,-1.0,0.0,0.20573103027888504,-1.0,1.0,245,2,0,0,6383,1,"{""2025"": -1.0, ""2026"": -1.0}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,1,IS,base,-0.022775188499040366,0.9332040326000207,-0.34426322392013553,-0.023923993383900943,0.14210542059969122,667,0,54,0,13701,74,"{""2022"": -0.0578, ""2023"": -0.0633, ""2024"": 0.0574}",-0.0227751884990403,0.9332040326000208
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,1,IS,tick5bp,-0.051764643363483076,0.8525750793621378,-0.8328501852606882,-0.023923993383901276,0.19401326366742855,667,0,161,1,13707,74,"{""2022"": -0.0751, ""2023"": -0.0906, ""2024"": 0.0137}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,1,IS,tick10bp,-0.07807869711765159,0.7835331677678499,-1.2926497289041283,-0.023923993383900943,0.246561313501948,666,0,274,5,13695,74,"{""2022"": -0.0949, ""2023"": -0.112, ""2024"": -0.0251}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,1,IS,lenient_liq,-0.022775188499040366,0.9332040326000207,-0.34426322392013553,-0.023923993383900943,0.14210542059969122,667,0,54,0,13701,74,"{""2022"": -0.0578, ""2023"": -0.0633, ""2024"": 0.0574}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,3,IS,base,-0.07587773935501563,0.7891595901528713,-0.3337749611298713,-0.071755658469843,0.37885506703952343,667,0,54,0,13701,74,"{""2022"": -0.1715, ""2023"": -0.1844, ""2024"": 0.1679}",-0.0758777393550156,0.7891595901528713
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,3,IS,tick5bp,-0.15546230615073675,0.6022917126675461,-0.8189880111924385,-0.07175565846984333,0.4906330841130001,667,0,161,1,13707,74,"{""2022"": -0.2164, ""2023"": -0.2535, ""2024"": 0.0296}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,3,IS,tick10bp,-0.223745124844011,0.4676680858560266,-1.276644164538647,-0.071755658469843,0.5838693100958154,666,0,274,5,13695,74,"{""2022"": -0.2656, ""2023"": -0.3049, ""2024"": -0.0838}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,3,IS,lenient_liq,-0.07587773935501563,0.7891595901528713,-0.3337749611298713,-0.071755658469843,0.37885506703952343,667,0,54,0,13701,74,"{""2022"": -0.1715, ""2023"": -0.1844, ""2024"": 0.1679}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,5,IS,base,-0.1377332991669462,0.6410335993584129,-0.32290077939192485,-0.11956590726229044,0.5602776622904206,667,0,54,0,13701,74,"{""2022"": -0.2811, ""2023"": -0.2971, ""2024"": 0.2686}",-0.1377332991669462,0.6410335993584129
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,5,IS,tick5bp,-0.25756629983899415,0.40915183264738014,-0.8046599049607249,-0.11956590726229077,0.6901296679763325,667,0,161,1,13707,74,"{""2022"": -0.3448, ""2023"": -0.3933, ""2024"": 0.0292}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,5,IS,tick10bp,-0.3547795195027955,0.2685308490840513,-1.260100791577467,-0.11956590726229077,0.7787507500853674,666,0,274,5,13695,74,"{""2022"": -0.4118, ""2023"": -0.4616, ""2024"": -0.152}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,5,IS,lenient_liq,-0.1377332991669462,0.6410335993584129,-0.32290077939192485,-0.11956590726229044,0.5602776622904206,667,0,54,0,13701,74,"{""2022"": -0.2811, ""2023"": -0.2971, ""2024"": 0.2686}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,10,IS,base,-0.3184871540342774,0.31645222839531356,-0.2938458309146364,-0.23900055792313535,0.8388748836289133,667,0,54,0,13701,74,"{""2022"": -0.5261, ""2023"": -0.5379, ""2024"": 0.4453}",-0.3184871540342774,0.3164522283953135
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,10,IS,tick5bp,-0.4936596645197513,0.12975535104556998,-0.7665546100174951,-0.23900055792313524,0.9253125921349344,667,0,161,1,13707,74,"{""2022"": -0.6062, ""2023"": -0.6552, ""2024"": -0.0442}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,10,IS,tick10bp,-0.6173505068161682,0.0559909543885446,-1.2161136672567887,-0.23900055792313513,0.9619329131240788,666,0,274,5,13695,74,"{""2022"": -0.6826, ""2023"": -0.7289, ""2024"": -0.3493}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,10,IS,lenient_liq,-0.3184871540342774,0.31645222839531356,-0.2938458309146364,-0.23900055792313535,0.8388748836289133,667,0,54,0,13701,74,"{""2022"": -0.5261, ""2023"": -0.5379, ""2024"": 0.4453}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,15,IS,base,-0.5113884557245514,0.11659455745900865,-0.2617281679853331,-0.35831044201881446,0.9576668448288116,667,0,54,0,13701,74,"{""2022"": -0.7173, ""2023"": -0.7178, ""2024"": 0.4618}",-0.5113884557245514,0.1165945574590086
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,15,IS,tick5bp,-0.6861716761602951,0.030883884264543006,-0.7246411370677052,-0.35831044201881446,0.986560382427966,667,0,161,1,13707,74,"{""2022"": -0.7858, ""2023"": -0.8178, ""2024"": -0.2087}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,15,IS,tick10bp,-0.7937896065007424,0.008759157269337873,-1.1677617090259096,-0.35831044201881446,0.9951201756312554,666,0,274,5,13695,74,"{""2022"": -0.8449, ""2023"": -0.8733, ""2024"": -0.5542}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,15,IS,lenient_liq,-0.5113884557245514,0.11659455745900865,-0.2617281679853331,-0.35831044201881446,0.9576668448288116,667,0,54,0,13701,74,"{""2022"": -0.7173, ""2023"": -0.7178, ""2024"": 0.4618}",,
