,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,ic_est
2023-11-26 00:00:00+00:00,-5.5613e-05,0.973305,0.0554739,0.0352436,0.0151379,0,0,0,0,-9.13185e-06,-4.63889e-05,-0.00047683,0.000430441,6,0
2023-11-27 00:00:00+00:00,2.58146e-05,0.97333,0.0542431,0.0351694,0.0149912,0,0,0,0,-1.02193e-05,3.6201e-05,-0.000379051,0.000415252,6,0
2023-11-28 00:00:00+00:00,0.000429574,0.973749,0.0544862,0.0354106,0.0154574,0,0,0,0,-9.30696e-06,0.000438935,0.000615858,-0.000176923,6,2.67482e-07
2023-11-29 00:00:00+00:00,7.85967e-05,0.973825,0.0551047,0.0358087,0.0163745,0,0,0,0,-1.05336e-05,8.92641e-05,-5.99292e-05,0.000149193,6,0
2023-11-30 00:00:00+00:00,-0.000198007,0.973632,0.0548866,0.0356467,0.0165785,0,0,0,0,-1.02175e-05,-0.00018774,-2.09966e-05,-0.000166744,6,0
2023-12-01 00:00:00+00:00,0.000920813,0.974529,0.0572975,0.0348943,0.015769,0.00680151,2.17667e-06,2.72084e-07,1.67994e-07,-8.72098e-06,0.000931913,0.00107776,-0.000145848,6.33333,0.0017417
2023-12-02 00:00:00+00:00,-0.000328597,0.974209,0.0658219,0.0275256,0.00537655,0.00200859,6.42723e-07,8.03404e-08,4.46869e-08,3.73991e-07,-0.000327896,0.00105961,-0.0013875,7,0.0067082
2023-12-03 00:00:00+00:00,0.000718348,0.974908,0.0675591,0.0273873,0.00085429,0,0,0,0,9.10997e-07,0.000717607,0.000595864,0.000121743,7,0.00576357
2023-12-04 00:00:00+00:00,-0.000487083,0.974434,0.133874,0.0486945,-0.00746894,0.130299,4.17042e-05,5.21302e-06,2.89231e-06,9.16913e-06,-0.000441929,0.00255185,-0.00299378,9,0.0126832
2023-12-05 00:00:00+00:00,0.00378614,0.978123,0.217379,0.091249,-0.00442318,0.0646777,2.45316e-05,4.29167e-06,1.13562e-05,1.76793e-05,0.00381427,0.00616839,-0.00235412,9.5625,0.0161668
2023-12-06 00:00:00+00:00,0.000999627,0.979101,0.280059,0.100022,-0.00747148,0.160544,5.52046e-05,1.06146e-05,6.69011e-06,8.92931e-06,0.00107823,-0.0030074,0.00408562,11.5417,0.0184514
2023-12-07 00:00:00+00:00,0.00557342,0.984558,0.40089,0.129883,-0.0045548,0.132937,4.29952e-05,9.94498e-06,4.46129e-06,-4.85371e-06,0.00563359,0.00585495,-0.000221361,14.2708,0.0223822
2023-12-08 00:00:00+00:00,-0.00109068,0.983484,0.501605,0.135023,-0.00845711,0.091119,2.91632e-05,8.46566e-06,4.0859e-06,7.14035e-05,-0.0011117,0.00645566,-0.00756736,20.0208,0.0229643
2023-12-09 00:00:00+00:00,0.00367938,0.987102,0.569576,0.148357,-0.00579566,0.0618276,1.97922e-05,9.71185e-06,1.97855e-06,8.71116e-06,0.00370973,-0.0030244,0.00673413,23.375,0.0235092
2023-12-10 00:00:00+00:00,-0.00984647,0.977383,0.610375,0.164158,-0.0113151,0.0973698,3.66069e-05,1.19052e-05,6.68804e-06,-8.51088e-05,-0.00973724,0.0032141,-0.0129513,24,0.0241475
2023-12-11 00:00:00+00:00,-0.021414,0.956453,0.675138,0.177088,0.00779546,0.147553,4.84096e-05,1.12952e-05,2.16164e-05,-3.21087e-05,-0.0214869,-0.0291987,0.00771182,24.3333,0.0203394
2023-12-12 00:00:00+00:00,-0.00212943,0.954416,0.641927,0.164962,0.00113413,0.0886844,2.83838e-05,8.31294e-06,7.25063e-06,6.54852e-05,-0.00212239,0.00946518,-0.0115876,25,0.0160986
2023-12-13 00:00:00+00:00,0.00573121,0.959886,0.588193,0.160279,-0.00162521,0.0333977,1.06851e-05,8.35793e-06,1.35311e-06,1.03021e-05,0.00573871,0.00974948,-0.00401077,25.6458,0.0150149
