sym,i,tranche,entry_t,entry_px,notional,E_before,exit_t,ret,reason,net,src
HMSTRUSDT,200,0,24756,0.006789,0.1441296173076867,2.4337065991191094,24900,0.3065252614523494,end,0.2333332074313448,binance
HMSTRUSDT,200,1,24804,0.006069,0.2384161157782699,2.4492143927945227,24900,0.22425440764541105,end,0.14634228571906552,binance
EIGENUSDT,203,0,24870,4.049,0.18848387235517053,2.507783606822576,25014,0.16176833786120037,end,0.17622347817264697,binance
EIGENUSDT,203,1,24918,3.415,0.22673701237900024,2.530428777182034,25014,0.006149341142020481,end,0.024608965197526655,binance
MOODENG-USDT-SWAP,781,0,24919,0.17441,0.20556241858124863,2.5179919253925225,25063,0.22578980563041107,end,0.23954923520201865,okx
MOODENG-USDT-SWAP,781,1,24967,0.13733,0.18257001373197304,2.6184388653954533,25063,0.016747979319886364,end,0.012223268563527429,okx
PUFFER-USDT-SWAP,782,0,25188,0.5358,0.06481997064555937,2.5926627038840193,25332,0.34901082493467717,end,0.35452919561132745,okx
PUFFER-USDT-SWAP,782,1,25236,0.3767,0.08966936266888695,2.6118581422757634,25332,0.07406424210246876,end,0.07076510418140833,okx
1000CATUSDT,205,0,25356,0.03671,0.21188948890783704,2.6216798917393325,25500,0.05938436393353319,end,0.08060840809267644,binance
1000CATUSDT,205,1,25404,0.04208,0.21838333797487208,2.6262654065286535,25500,0.17942015209125484,end,0.19948662986392396,binance
SCRUSDT,206,0,25378,1.029,0.2598700961850825,2.598155234648836,25522,0.2497570456754129,end,0.3241423141793933,binance
SCRUSDT,206,1,25426,0.87,0.26263786226052843,2.625827083094537,25522,0.11264367816091947,end,0.1641420417152599,binance
GOATUSDT,207,0,25429,0.6756,0.1638134460893284,2.6587313574095663,25573,0.21018354055654231,end,0.27891173831759686,binance
GOATUSDT,207,1,25477,0.6798,0.1598984587251996,2.7644335524827772,25573,0.21506325389820535,end,0.2891272618170914,binance
X-USDT-SWAP,783,0,25449,6.29e-05,0.2622321472653891,2.6359981322234756,25593,0.30063593004769473,end,0.3345647513994576,okx
X-USDT-SWAP,783,1,25497,5.84e-05,0.2827717522327263,2.8271237016475745,25593,0.2467465753424658,end,0.2606677999674328,okx
MOODENGUSDT,208,0,25450,0.23679,0.09512453724367995,2.6402226408203893,25594,0.14599434097723718,end,0.18322172380907426,binance
MOODENGUSDT,208,1,25498,0.22649,0.1492686435022807,2.837889670116228,25594,0.10715704887633004,end,0.12098394267423339,binance
GRASS-USDT-SWAP,784,0,25526,1.0454,0.13163340247805513,2.950858336619419,25605,-0.5,stop,-0.5560401832038679,okx
GRASS-USDT-SWAP,784,1,25574,0.9865,0.18225572091802178,3.055853375406831,25605,-0.5895590471363408,stop,-0.6313150601005141,okx
CETUSUSDT,214,0,25742,0.37632,0.1660465351053883,2.910362970071416,25886,0.00916772959183676,end,0.2050828779555127,binance
CETUSUSDT,214,1,25790,0.37451,0.20632894837870813,2.9145610690066994,25886,0.004379055298924017,end,0.17327650650136336,binance
GRASSUSDT,217,0,25791,2.8271,0.269769226644481,2.927297862899588,25935,0.06458915496445128,end,0.24741438722988754,binance
GRASSUSDT,217,1,25839,3.1112,0.23466180608346615,2.927113970693223,25935,0.15000642838776046,end,0.23749907818256338,binance
PNUTUSDT,220,1,25908,1.877,0.09274584063899624,3.1261184275606624,26004,0.1504528502930208,end,0.13760578430522277,binance
OL-USDT-SWAP,786,0,26121,0.092099,0.23883406719335692,3.2220311872859195,26187,-0.5,stop,-0.5380271982817846,okx
OL-USDT-SWAP,786,1,26169,0.096883,0.24714686510608325,3.2336939105388742,26187,-0.4259312779331772,stop,-0.46712905309550745,okx
DOG-USDT-SWAP,785,0,26046,0.00809,0.31157560431296355,3.1151017343605782,26190,0.15896168108776265,end,0.20496961689186144,okx
DOG-USDT-SWAP,785,1,26094,0.007958,0.31450153500164124,3.144354896792909,26190,0.14501130937421458,end,0.11482792737292084,okx
MORPHO-USDT-SWAP,788,0,26194,0.9866,0.13721900541939744,2.880329479975945,26198,0.04267180214879385,end,0.024143918275024,okx
MEMEFI-USDT-SWAP,787,0,26127,0.006585,0.13487303648593946,3.1928360530082527,26201,-0.5,stop,-0.5448683310576272,okx
MEMEFI-USDT-SWAP,787,1,26175,0.005292,0.21953201267596917,3.329794119228434,26201,-0.8664965986394557,stop,-0.8856811414388924,okx
SLERFUSDT,226,0,26099,0.3608,0.2815356228570189,3.165808366227212,26243,0.25914634146341475,end,0.22576765403234753,binance
SLERFUSDT,226,1,26147,0.316,0.3272517018311144,3.2718297897372985,26243,0.15411392405063296,end,0.12548798412391368,binance
MORPHOUSDT,231,0,26246,1.2953,0.17340888123242737,2.811437659100456,26390,-0.23114336447155104,end,-0.23103043988678482,binance
MORPHOUSDT,231,1,26294,1.4936,0.21673137503593715,2.7877484157247006,26390,-0.06768880557043389,end,-0.07618501884395056,binance
MAJOR-USDT-SWAP,789,0,26269,1.2333,0.14892676260572033,2.8215815180255692,26413,0.06689369982972515,end,0.13385879658684965,okx
MAJOR-USDT-SWAP,789,1,26317,1.211,0.19396283410075105,2.8268673564931555,26413,0.04971098265895957,end,0.11463364133125778,okx
MOVEUSDT,237,0,26534,0.72854,0.08796063855508779,2.797212509585363,26678,0.1729486370000275,end,0.23200536715231493,binance
MOVEUSDT,237,1,26582,0.68364,0.1324950916238669,2.8181119893582673,26678,0.11862968813995678,end,0.14526385940703582,binance
VIRTUALUSDT,238,1,26604,2.3157,0.28532910061878275,2.852691815076528,26700,-0.1691929006347972,end,-0.1028177250451612,binance
MEUSDT,242,0,26561,5.158,0.1165744379398648,2.803230378426983,26705,0.39763474214811945,end,0.4629654531062027,binance
MEUSDT,242,1,26609,4.235,0.19115907476747945,2.8571694593422685,26705,0.2663518299881936,end,0.32568926407036713,binance
SUNDOG-USDT-SWAP,791,0,26578,0.1528,0.2805060937722439,2.8044718749255173,26722,0.1688481675392669,end,0.20088439995064353,okx
SUNDOG-USDT-SWAP,791,1,26626,0.1437,0.28429153443134636,2.842318332091158,26722,0.116214335421016,end,0.13795587695335915,okx
VANAUSDT,247,1,26749,16.277,0.18015182263328705,3.031539120099052,26845,-0.01155003993364856,end,-0.0784361436546268,binance
PENGUUSDT,248,0,26728,0.034546,0.13795914959763111,3.019222094437715,26872,-0.07306200428414278,end,-0.13610628037845532,binance
PENGUUSDT,248,1,26776,0.026734,0.18305984569065253,3.017246310882292,26872,-0.3866237749682051,end,-0.37807082613967075,binance
AI16Z-USDT-SWAP,792,0,26793,0.8122,0.13358989810781735,2.9558950897059995,26937,-0.08138389559221859,end,-0.09591161040818906,okx
AI16Z-USDT-SWAP,792,1,26841,0.5972,0.19458268191283992,3.0842897475675324,26937,-0.4706965840589419,end,-0.4627102242499956,okx
FARTCOINUSDT,251,0,26802,0.9099,0.12772116178968038,2.974568766006741,26946,-0.03220134080668213,end,-0.05901496352124648,binance
FARTCOINUSDT,251,1,26850,0.7365,0.15304439820782298,3.029385462245111,26946,-0.27522063815342834,end,-0.26608333066418105,binance
ZEREBRO-USDT-SWAP,794,0,26959,0.3135,0.27208087680727794,2.765135025723227,27012,-0.5,stop,-0.497301914654278,okx
ZEREBRO-USDT-SWAP,794,1,27007,0.4043,0.17557267102597768,2.6833004136446306,27012,-0.1631214444719269,stop,-0.16798221632634802,okx
GRIFFAIN-USDT-SWAP,793,0,26959,0.2295,0.27622071193868425,2.7657063955645222,27038,-0.5,stop,-0.48379159605602784,okx
GRIFFAIN-USDT-SWAP,793,1,27007,0.2329,0.25241364541572897,2.683669116253785,27038,-0.47810218978102204,stop,-0.4617885750604415,okx
ALCH-USDT-SWAP,795,0,27127,0.1701,0.22460046774596965,2.356769077048044,27179,0.0817166372721928,end,0.1032055078723781,okx
ALCH-USDT-SWAP,795,1,27175,0.1635,0.19711286517831023,2.3753799532534985,27179,0.04464831804281344,end,0.0354373955365247,okx
AI16ZUSDT,260,0,27109,2.041,0.12508203371952545,2.351029362671538,27253,0.30455658990690837,end,0.2828467199401962,binance
GRIFFAINUSDT,259,0,27109,0.40317,0.15241205616191983,2.3507092973535983,27253,0.10831659101619662,end,0.07932638983692973,binance
AI16ZUSDT,260,1,27157,1.8488,0.18703950233103275,2.391344955330839,27253,0.23225876244050192,end,0.19393690913545286,binance
GRIFFAINUSDT,259,1,27157,0.39645,0.21009059669156033,2.3909037650777867,27253,0.09320216925211255,end,0.04982896744489811,binance
ZEREBROUSDT,261,0,27110,0.5992,0.18712323981003803,2.3530216481370396,27254,0.4943257676902536,end,0.4591234000467233,binance
ZEREBROUSDT,261,1,27158,0.5026,0.2400634117422406,2.4001299842577475,27254,0.39713489852765627,end,0.3448218083018568,binance
BIOUSDT,262,0,27132,0.754,0.23197653799477558,2.3771354620314376,27276,0.320291777188329,end,0.29175322300365325,binance
BIOUSDT,262,1,27180,0.7364,0.23816356376691825,2.381135494185272,27276,0.30404671374253134,end,0.25954057851605766,binance
ALCHUSDT,263,0,27227,0.1785,0.14248761676158964,2.5695381535198996,27371,0.38095238095238093,end,0.3928037594558604,binance
ALCHUSDT,263,1,27275,0.14664,0.2131832673999517,2.7897570530564617,27371,0.2464539007092198,end,0.26619996479288044,binance
SONICUSDT,266,1,27295,0.7706,0.2296409162370024,2.8398908613617198,27391,0.05346483259797552,end,0.07610449503109452,binance
DUCK-USDT-SWAP,796,0,27443,0.009927,0.14677067943131075,2.9037413154025837,27587,0.4256069305933313,end,0.4237199963693512,okx
DUCK-USDT-SWAP,796,1,27491,0.006657,0.21713014229728414,3.029771338891383,27587,0.14345801412047476,end,0.11338932449145492,okx
NC-USDT-SWAP,797,0,27467,0.20843,0.15385808630972297,2.9315977194983756,27611,0.4416830590605959,end,0.46251394807488455,okx
NC-USDT-SWAP,797,1,27515,0.12632,0.18997396000714062,3.121317966630756,27611,0.07876820772640902,end,0.05076225927090053,okx
SOLVUSDT,270,0,27468,0.1017,0.13972725774190511,2.929874875647788,27612,0.32645034414945917,end,0.3455572506452463,binance
SOLVUSDT,270,1,27516,0.0807,0.1928588238024021,3.072661283017256,27612,0.15117719950433695,end,0.11906853328363273,binance
TRUMPUSDT,273,1,27541,38.29,0.0791669882902932,3.1271337723346817,27637,0.29172107599895525,end,0.2933283095907985,binance
J-USDT-SWAP,798,0,27587,0.4686,0.3042629003244996,3.0419900511543148,27731,0.33909517712334625,end,0.3423243851490703,okx
J-USDT-SWAP,798,1,27635,0.2964,0.28998003881276546,3.306984920994616,27731,-0.04487179487179471,end,-0.07066067377922508,okx
ANIMEUSDT,276,0,27617,0.06234,0.21248205521498673,3.257684815433677,27761,0.26355470003208215,end,0.25291666181928496,binance
ANIMEUSDT,276,1,27665,0.05711,0.27868468787371214,3.2990813505884176,27761,0.1961127648397829,end,0.20149766798868568,binance
VINEUSDT,278,1,27682,0.29523,0.08216571490943031,3.2864560483759027,27778,0.3539613182942113,end,0.39587721681749605,binance
BUZZ-USDT-SWAP,799,0,27707,0.08023,0.16959830691318292,3.223861115329881,27851,0.4763804063317961,end,0.397785981163031,okx
BUZZ-USDT-SWAP,799,1,27755,0.06956,0.23407199742252377,3.3969171521442183,27851,0.39606095457159285,end,0.3074943634280202,okx
